0.2183E-02	3.1373533543880425	0.00543404484293198
0.2240E-02	3.1050516581809977	0.005454488954455426
0.2311E-02	3.065798964055981	0.005479021888283562
0.2398E-02	3.019186389782524	0.005507643644416386
0.2504E-02	2.964396170899688	0.005548531867463279
0.2633E-02	2.9010194251770054	0.00559759773511955
0.2787E-02	2.8294650348449437	0.005663018891994577
0.2970E-02	2.749732999903504	0.005740706515783673
0.3187E-02	2.6626410848136235	0.005838838251096213
0.3443E-02	2.56900705403624	0.005957414097932201
0.3746E-02	2.4704664364932296	0.006104611700901013
0.4105E-02	2.36783699664553	0.00628451988230734
0.4536E-02	2.2615276167236105	0.006501227464455869
0.5058E-02	2.1523560611884083	0.006758823269651289
0.5705E-02	2.0411400945008613	0.007073662587112359
0.6520E-02	1.9278797166609698	0.007458011883753147
0.7570E-02	1.8121660454382646	0.007924137626487719
0.8949E-02	1.6939990808327459	0.00849657274914421
0.1078E-01	1.5737877050748827	0.009195761363246067
0.1322E-01	1.4515319181646749	0.010046236402621426
0.1633E-01	1.3178274288013372	0.010949866131957746
0.2047E-01	1.198842699734881	0.012168335178755135
0.2577E-01	1.0696359149067012	0.013628044741529188
0.3194E-01	0.9616910060629058	0.015132731349654824
0.3904E-01	0.8619237418284887	0.016735549693093
0.4692E-01	0.7715607688948568	0.018383345081882756
0.5555E-01	0.6869221471877899	0.020084295160633474
0.6453E-01	0.6190476969299487	0.021707557615595098
0.7519E-01	0.5397245442189778	0.023715169367197506
0.8473E-01	0.4947474988673962	0.02517079010766687
0.9467E-01	0.4559036869728486	0.026610055558917475
0.1051	0.421966461843928	0.028028876898644636
0.1172	0.38516706110172505	0.029688938754348467
0.1287	0.3607976801657772	0.031066871871028735
0.1410	0.33884070438959607	0.03247751556614652
0.1552	0.3145122116766952	0.0341539327110691
0.1697	0.2972573815509067	0.03561364227384315
0.1861	0.28098386877824355	0.03715921710501568
0.2046	0.2654463440204245	0.038811101316110125
0.2261	0.25044036616221504	0.040602005485564
0.2514	0.23572060586533383	0.042564640191814836
0.2815	0.2211235102375933	0.044690827790253226
0.3174	0.20652641460985277	0.047021456503926085
0.5038	0.16146759281217749	0.055935089128148596
0.5408	0.15210418973443918	0.05785683561135253
0.5822	0.14278167487974774	0.059860358540650256
0.6263	0.13382715403247833	0.06186388146994798
0.6711	0.1255268447539592	0.06374473973010501
0.7150	0.11800341171333104	0.06550293332112138
0.7567	0.11125685491059381	0.0670566857969033
0.7955	0.10532806256879443	0.06844688538049763
0.8312	0.10001259357269845	0.0696326438488575
0.8640	0.09526955969925895	0.07061396120198292
0.8943	0.09097629627933526	0.07147261388596765
0.9208	0.08725546798206807	0.07204504900862416
0.9482	0.0834119750156602	0.07261748413128064
0.9747	0.07981381138753367	0.07310814280784333
1.001	0.07629742420550094	0.07343524859221849
1.029	0.072862813469562	0.07363968970745294
1.059	0.06950997917971682	0.07380324259964051
1.095	0.06619803311291855	0.0738850190457343
1.144	0.06292697526916717	0.07400768371487497
1.218	0.05977858209455647	0.07458011883753146
1.339	0.056752853589086445	0.0759703184211258
1.533	0.05397245442189778	0.07903693514964272
1.813	0.05156004926213113	0.08418885125355115
2.172	0.049474749886739625	0.09142606673285107
2.579	0.04771655629572325	0.10001259357269845
3.000	0.04620369204298824	0.10908977908910852
3.408	0.04489526890548769	0.11788074704419035
3.794	0.04370951043712781	0.12605839165356883
4.155	0.042564640191814836	0.1334591600250563
4.499	0.04146065816954875	0.14016482860474663
4.834	0.0403771202588061	0.14633895028482735
5.169	0.03927313823654001	0.15206330151139227
5.512	0.03815688974735985	0.15750143517662893
5.873	0.037028374791265625	0.16277601594967805
6.260	0.03589168219056202	0.16800970849968025
6.677	0.034738634300639656	0.17328428927272937
7.133	0.033581497588412605	0.17864064649187225
7.631	0.032420272053880865	0.1842014448262496
8.177	0.031263135341653814	0.1899257960528145
8.775	0.030105998629426766	0.19585458839461387
9.428	0.028961128384113778	0.20202871007469458
10.14	0.027832613428019556	0.208325496423916
10.92	0.026720453761144087	0.21494938855751258
11.77	0.025632827028096754	0.22181861002939046
12.71	0.024569733228877556	0.2289331608395497
13.74	0.02353117236348649	0.2363339292110372
14.87	0.02252123325422825	0.24414357981299362
16.13	0.021539915901102838	0.25236211264541897
17.52	0.02058313148180556	0.261071304154407
19.09	0.019659057640945794	0.27043470723214535
20.84	0.018759516733914166	0.2804932101016809
22.82	0.01789268640532005	0.291451253878248
25.07	0.017058566655163445	0.30355416790012807
27.63	0.01625715748344436	0.3170472815056025
30.58	0.015492547712467475	0.3322577004790464
33.98	0.014764737342232792	0.34963519527397563
37.93	0.014073726372740313	0.3697522010130466
