BOLSIG+ version: 03/2016
Collision input data:
--------------------------------------------------
Ar                                                              
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
Ar(1s2)                                                         
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
Ar(1s3)                                                         
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
Ar(1s4)                                                         
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
Ar(1s5)                                                         
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
O2                                                              
o2_cs.txt
--------------------------------------------------
O2(0.98)                                                        
o2_cs.txt
--------------------------------------------------
O2(1.63)                                                        
o2_cs.txt
--------------------------------------------------
H2O                                                             
h2o_and_h_cs.txt
--------------------------------------------------
H                                                               
h2o_and_h_cs.txt
--------------------------------------------------
H(2p)(10.2eV)                                                   
h2o_and_h_cs.txt
--------------------------------------------------
H(2s)(10.2eV)                                                   
h2o_and_h_cs.txt
 
 
 
Angular frequency / N (m3/s)               0.000    
Cosine of E-B field angle                  0.000    
Gas temperature (K)                        300.0    
Excitation temperature (K)                 300.0    
Transition energy (eV)                     0.000    
Ionization degree                          0.000    
Plasma density (1/m3)                     0.2446E+26
Ion charge parameter                       1.000    
Ion/neutral mass ratio                     1.000    
e-e momentum effects                       1.000    
Energy sharing                             1.000    
Growth model                               1.000    
Maxwellian mean energy (eV)                0.000    
# of grid points                           200.0    
Precision                                 0.1000E-09
Convergence                               0.1000E-03
Maximum # of iterations                    1000.    
Mole fraction Ar                          0.9764    
Mole fraction Ar(1s2)                     0.1000E-03
Mole fraction Ar(1s3)                     0.1000E-03
Mole fraction Ar(1s4)                     0.1000E-03
Mole fraction Ar(1s5)                     0.1000E-03
Mole fraction O2                          0.1000E-03
Mole fraction O2(0.98)                    0.1000E-03
Mole fraction O2(1.63)                    0.1000E-03
Mole fraction H2O                         0.2262E-01
Mole fraction H                           0.1000E-03
Mole fraction H(2p)(10.2eV)               0.1000E-03
Mole fraction H(2s)(10.2eV)               0.1000E-03
 
 
Energy (eV) 	Electric field / N (Td)                                         
6.992	0.1447E-16
7.155	0.1701E-16
7.326	0.1982E-16
7.505	0.2292E-16
7.694	0.2632E-16
7.894	0.3003E-16
8.107	0.3406E-16
8.334	0.3840E-16
8.578	0.4306E-16
8.841	0.4806E-16
9.126	0.5340E-16
9.438	0.5908E-16
9.779	0.6508E-16
10.15	0.7143E-16
10.57	0.7809E-16
11.03	0.8503E-16
11.55	0.9222E-16
12.13	0.9958E-16
12.79	0.1071E-15
13.53	0.1145E-15
14.38	0.1218E-15
15.34	0.1289E-15
16.44	0.1355E-15
17.70	0.1415E-15
19.15	0.1466E-15
20.80	0.1508E-15
22.70	0.1538E-15
24.87	0.1555E-15
27.37	0.1558E-15
30.24	0.1547E-15
33.53	0.1521E-15
37.32	0.1482E-15
41.71	0.1430E-15
46.80	0.1367E-15
52.75	0.1293E-15
59.74	0.1212E-15
68.04	0.1125E-15
77.96	0.1034E-15
 
 
C8    Ar    Excitation    13.23 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.6315E-01	0.000
0.6964E-01	0.000
0.7696E-01	0.000
0.8406E-01	0.000
0.9154E-01	0.000
0.9953E-01	0.000
0.1082	0.000
0.1181	0.000
0.1289	0.000
0.1419	0.000
0.1582	0.000
0.1786	0.000
0.2051	0.000
0.2394	0.000
0.2829	0.000
0.3353	0.000
0.3959	0.000
0.4621	0.000
0.5319	0.000
0.6040	0.000
0.6765	0.000
0.7498	0.000
0.8248	0.000
0.9019	0.000
0.9828	0.000
1.474	0.1700E-19
1.535	0.1890E-19
1.605	0.2132E-19
1.686	0.2431E-19
1.777	0.2790E-19
1.880	0.3207E-19
1.995	0.3679E-19
2.124	0.4196E-19
2.265	0.4747E-19
2.420	0.5318E-19
2.582	0.5878E-19
2.765	0.6446E-19
2.960	0.6996E-19
3.168	0.7524E-19
3.386	0.8048E-19
3.608	0.8632E-19
3.830	0.9413E-19
4.047	0.1065E-18
4.256	0.1275E-18
4.452	0.1631E-18
4.635	0.2208E-18
4.805	0.3102E-18
4.963	0.4427E-18
5.111	0.6312E-18
5.251	0.8898E-18
5.383	0.1235E-17
5.511	0.1683E-17
5.637	0.2253E-17
5.761	0.2963E-17
5.885	0.3833E-17
6.010	0.4882E-17
6.138	0.6130E-17
6.269	0.7594E-17
6.403	0.9291E-17
6.542	0.1124E-16
6.687	0.1345E-16
6.836	0.1594E-16
6.992	0.1871E-16
7.155	0.2179E-16
7.326	0.2519E-16
7.505	0.2891E-16
7.694	0.3298E-16
7.894	0.3742E-16
8.107	0.4225E-16
8.334	0.4748E-16
8.578	0.5316E-16
8.841	0.5933E-16
9.126	0.6603E-16
9.438	0.7330E-16
9.779	0.8120E-16
10.15	0.8979E-16
10.57	0.9913E-16
11.03	0.1093E-15
11.55	0.1202E-15
12.13	0.1321E-15
12.79	0.1448E-15
13.53	0.1585E-15
14.38	0.1731E-15
15.34	0.1885E-15
16.44	0.2048E-15
17.70	0.2218E-15
19.15	0.2393E-15
20.80	0.2572E-15
22.70	0.2753E-15
24.87	0.2933E-15
27.37	0.3111E-15
30.24	0.3282E-15
33.53	0.3446E-15
37.32	0.3598E-15
41.71	0.3738E-15
46.80	0.3862E-15
52.75	0.3969E-15
59.74	0.4058E-15
68.04	0.4127E-15
77.96	0.4176E-15
 
 
C9    Ar    Excitation    13.28 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.6315E-01	0.000
0.6964E-01	0.000
0.7696E-01	0.000
0.8406E-01	0.000
0.9154E-01	0.000
0.9953E-01	0.000
0.1082	0.000
0.1181	0.000
0.1289	0.000
0.1419	0.000
0.1582	0.000
0.1786	0.000
0.2051	0.000
0.2394	0.000
0.2829	0.000
0.3353	0.000
0.3959	0.000
0.4621	0.000
0.5319	0.000
0.6040	0.000
0.6765	0.000
0.7498	0.000
0.8248	0.000
0.9019	0.000
0.9828	0.000
1.474	0.4026E-20
1.535	0.4406E-20
1.605	0.4920E-20
1.686	0.5588E-20
1.777	0.6427E-20
1.880	0.7446E-20
1.995	0.8645E-20
2.124	0.1002E-19
2.265	0.1154E-19
2.420	0.1318E-19
2.582	0.1486E-19
2.765	0.1665E-19
2.960	0.1845E-19
3.168	0.2023E-19
3.386	0.2199E-19
3.608	0.2380E-19
3.830	0.2586E-19
4.047	0.2863E-19
4.256	0.3293E-19
4.452	0.4001E-19
4.635	0.5167E-19
4.805	0.7030E-19
4.963	0.9891E-19
5.111	0.1412E-18
5.251	0.2014E-18
5.383	0.2846E-18
5.511	0.3965E-18
5.637	0.5435E-18
5.761	0.7328E-18
5.885	0.9719E-18
6.010	0.1269E-17
6.138	0.1633E-17
6.269	0.2071E-17
6.403	0.2593E-17
6.542	0.3206E-17
6.687	0.3918E-17
6.836	0.4735E-17
6.992	0.5664E-17
7.155	0.6708E-17
7.326	0.7873E-17
7.505	0.9163E-17
7.694	0.1058E-16
7.894	0.1213E-16
8.107	0.1381E-16
8.334	0.1563E-16
8.578	0.1759E-16
8.841	0.1970E-16
9.126	0.2196E-16
9.438	0.2438E-16
9.779	0.2695E-16
10.15	0.2970E-16
10.57	0.3262E-16
11.03	0.3570E-16
11.55	0.3894E-16
12.13	0.4231E-16
12.79	0.4582E-16
13.53	0.4941E-16
14.38	0.5306E-16
15.34	0.5672E-16
16.44	0.6031E-16
17.70	0.6378E-16
19.15	0.6705E-16
20.80	0.7004E-16
22.70	0.7267E-16
24.87	0.7486E-16
27.37	0.7654E-16
30.24	0.7767E-16
33.53	0.7819E-16
37.32	0.7808E-16
41.71	0.7734E-16
46.80	0.7596E-16
52.75	0.7398E-16
59.74	0.7143E-16
68.04	0.6838E-16
77.96	0.6487E-16
 
 
C10   Ar    Excitation    13.30 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.6315E-01	0.000
0.6964E-01	0.000
0.7696E-01	0.000
0.8406E-01	0.000
0.9154E-01	0.000
0.9953E-01	0.000
0.1082	0.000
0.1181	0.000
0.1289	0.000
0.1419	0.000
0.1582	0.000
0.1786	0.000
0.2051	0.000
0.2394	0.000
0.2829	0.000
0.3353	0.000
0.3959	0.000
0.4621	0.000
0.5319	0.000
0.6040	0.000
0.6765	0.000
0.7498	0.000
0.8248	0.000
0.9019	0.000
0.9828	0.000
1.474	0.1553E-19
1.535	0.1736E-19
1.605	0.1972E-19
1.686	0.2266E-19
1.777	0.2623E-19
1.880	0.3042E-19
1.995	0.3517E-19
2.124	0.4039E-19
2.265	0.4596E-19
2.420	0.5172E-19
2.582	0.5734E-19
2.765	0.6300E-19
2.960	0.6843E-19
3.168	0.7355E-19
3.386	0.7850E-19
3.608	0.8375E-19
3.830	0.9051E-19
4.047	0.1011E-18
4.256	0.1192E-18
4.452	0.1507E-18
4.635	0.2031E-18
4.805	0.2863E-18
4.963	0.4119E-18
5.111	0.5934E-18
5.251	0.8455E-18
5.383	0.1185E-17
5.511	0.1628E-17
5.637	0.2194E-17
5.761	0.2899E-17
5.885	0.3763E-17
6.010	0.4803E-17
6.138	0.6037E-17
6.269	0.7480E-17
6.403	0.9148E-17
6.542	0.1105E-16
6.687	0.1321E-16
6.836	0.1563E-16
6.992	0.1832E-16
7.155	0.2130E-16
7.326	0.2456E-16
7.505	0.2814E-16
7.694	0.3203E-16
7.894	0.3625E-16
8.107	0.4084E-16
8.334	0.4580E-16
8.578	0.5116E-16
8.841	0.5697E-16
9.126	0.6328E-16
9.438	0.7011E-16
9.779	0.7753E-16
10.15	0.8559E-16
10.57	0.9435E-16
11.03	0.1039E-15
11.55	0.1142E-15
12.13	0.1253E-15
12.79	0.1374E-15
13.53	0.1504E-15
14.38	0.1642E-15
15.34	0.1790E-15
16.44	0.1947E-15
17.70	0.2111E-15
19.15	0.2281E-15
20.80	0.2458E-15
22.70	0.2637E-15
24.87	0.2817E-15
27.37	0.2997E-15
30.24	0.3173E-15
33.53	0.3342E-15
37.32	0.3503E-15
41.71	0.3652E-15
46.80	0.3788E-15
52.75	0.3908E-15
59.74	0.4011E-15
68.04	0.4096E-15
77.96	0.4160E-15
 
 
C11   Ar    Excitation    13.40 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.6315E-01	0.000
0.6964E-01	0.000
0.7696E-01	0.000
0.8406E-01	0.000
0.9154E-01	0.000
0.9953E-01	0.000
0.1082	0.000
0.1181	0.000
0.1289	0.000
0.1419	0.000
0.1582	0.000
0.1786	0.000
0.2051	0.000
0.2394	0.000
0.2829	0.000
0.3353	0.000
0.3959	0.000
0.4621	0.000
0.5319	0.000
0.6040	0.000
0.6765	0.000
0.7498	0.000
0.8248	0.000
0.9019	0.000
0.9828	0.000
1.474	0.4295E-20
1.535	0.4742E-20
1.605	0.5330E-20
1.686	0.6076E-20
1.777	0.6993E-20
1.880	0.8086E-20
1.995	0.9347E-20
2.124	0.1076E-19
2.265	0.1230E-19
2.420	0.1393E-19
2.582	0.1555E-19
2.765	0.1725E-19
2.960	0.1893E-19
3.168	0.2056E-19
3.386	0.2217E-19
3.608	0.2386E-19
3.830	0.2592E-19
4.047	0.2890E-19
4.256	0.3376E-19
4.452	0.4194E-19
4.635	0.5541E-19
4.805	0.7672E-19
4.963	0.1090E-18
5.111	0.1560E-18
5.251	0.2218E-18
5.383	0.3112E-18
5.511	0.4297E-18
5.637	0.5828E-18
5.761	0.7769E-18
5.885	0.1018E-17
6.010	0.1314E-17
6.138	0.1672E-17
6.269	0.2097E-17
6.403	0.2598E-17
6.542	0.3181E-17
6.687	0.3852E-17
6.836	0.4618E-17
6.992	0.5483E-17
7.155	0.6452E-17
7.326	0.7530E-17
7.505	0.8722E-17
7.694	0.1003E-16
7.894	0.1146E-16
8.107	0.1302E-16
8.334	0.1471E-16
8.578	0.1653E-16
8.841	0.1851E-16
9.126	0.2063E-16
9.438	0.2292E-16
9.779	0.2538E-16
10.15	0.2803E-16
10.57	0.3087E-16
11.03	0.3393E-16
11.55	0.3720E-16
12.13	0.4069E-16
12.79	0.4442E-16
13.53	0.4838E-16
14.38	0.5258E-16
15.34	0.5701E-16
16.44	0.6167E-16
17.70	0.6654E-16
19.15	0.7161E-16
20.80	0.7687E-16
22.70	0.8228E-16
24.87	0.8784E-16
27.37	0.9352E-16
30.24	0.9930E-16
33.53	0.1051E-15
37.32	0.1111E-15
41.71	0.1170E-15
46.80	0.1229E-15
52.75	0.1288E-15
59.74	0.1346E-15
68.04	0.1402E-15
77.96	0.1457E-15
 
 
C12   Ar    Excitation    13.40 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.6315E-01	0.000
0.6964E-01	0.000
0.7696E-01	0.000
0.8406E-01	0.000
0.9154E-01	0.000
0.9953E-01	0.000
0.1082	0.000
0.1181	0.000
0.1289	0.000
0.1419	0.000
0.1582	0.000
0.1786	0.000
0.2051	0.000
0.2394	0.000
0.2829	0.000
0.3353	0.000
0.3959	0.000
0.4621	0.000
0.5319	0.000
0.6040	0.000
0.6765	0.000
0.7498	0.000
0.8248	0.000
0.9019	0.000
0.9828	0.000
1.474	0.2101E-20
1.535	0.2232E-20
1.605	0.2422E-20
1.686	0.2685E-20
1.777	0.3029E-20
1.880	0.3465E-20
1.995	0.3999E-20
2.124	0.4632E-20
2.265	0.5363E-20
2.420	0.6187E-20
2.582	0.7064E-20
2.765	0.8043E-20
2.960	0.9081E-20
3.168	0.1016E-19
3.386	0.1127E-19
3.608	0.1242E-19
3.830	0.1367E-19
4.047	0.1519E-19
4.256	0.1726E-19
4.452	0.2041E-19
4.635	0.2537E-19
4.805	0.3319E-19
4.963	0.4525E-19
5.111	0.6330E-19
5.251	0.8952E-19
5.383	0.1266E-18
5.511	0.1778E-18
5.637	0.2469E-18
5.761	0.3384E-18
5.885	0.4577E-18
6.010	0.6108E-18
6.138	0.8045E-18
6.269	0.1046E-17
6.403	0.1345E-17
6.542	0.1709E-17
6.687	0.2148E-17
6.836	0.2670E-17
6.992	0.3286E-17
7.155	0.4005E-17
7.326	0.4835E-17
7.505	0.5786E-17
7.694	0.6865E-17
7.894	0.8082E-17
8.107	0.9445E-17
8.334	0.1096E-16
8.578	0.1264E-16
8.841	0.1449E-16
9.126	0.1652E-16
9.438	0.1874E-16
9.779	0.2116E-16
10.15	0.2378E-16
10.57	0.2662E-16
11.03	0.2968E-16
11.55	0.3295E-16
12.13	0.3642E-16
12.79	0.4009E-16
13.53	0.4391E-16
14.38	0.4787E-16
15.34	0.5190E-16
16.44	0.5595E-16
17.70	0.5995E-16
19.15	0.6380E-16
20.80	0.6744E-16
22.70	0.7074E-16
24.87	0.7363E-16
27.37	0.7603E-16
30.24	0.7785E-16
33.53	0.7904E-16
37.32	0.7955E-16
41.71	0.7937E-16
46.80	0.7848E-16
52.75	0.7690E-16
59.74	0.7467E-16
68.04	0.7184E-16
77.96	0.6848E-16
 
 
C13   Ar    Excitation    13.42 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.6315E-01	0.000
0.6964E-01	0.000
0.7696E-01	0.000
0.8406E-01	0.000
0.9154E-01	0.000
0.9953E-01	0.000
0.1082	0.000
0.1181	0.000
0.1289	0.000
0.1419	0.000
0.1582	0.000
0.1786	0.000
0.2051	0.000
0.2394	0.000
0.2829	0.000
0.3353	0.000
0.3959	0.000
0.4621	0.000
0.5319	0.000
0.6040	0.000
0.6765	0.000
0.7498	0.000
0.8248	0.000
0.9019	0.000
0.9828	0.000
1.474	0.2130E-20
1.535	0.2231E-20
1.605	0.2393E-20
1.686	0.2629E-20
1.777	0.2954E-20
1.880	0.3380E-20
1.995	0.3921E-20
2.124	0.4584E-20
2.265	0.5372E-20
2.420	0.6284E-20
2.582	0.7276E-20
2.765	0.8406E-20
2.960	0.9620E-20
3.168	0.1089E-19
3.386	0.1220E-19
3.608	0.1353E-19
3.830	0.1492E-19
4.047	0.1648E-19
4.256	0.1847E-19
4.452	0.2131E-19
4.635	0.2571E-19
4.805	0.3265E-19
4.963	0.4356E-19
5.111	0.6029E-19
5.251	0.8527E-19
5.383	0.1216E-18
5.511	0.1731E-18
5.637	0.2444E-18
5.761	0.3410E-18
5.885	0.4694E-18
6.010	0.6370E-18
6.138	0.8519E-18
6.269	0.1123E-17
6.403	0.1460E-17
6.542	0.1874E-17
6.687	0.2375E-17
6.836	0.2975E-17
6.992	0.3685E-17
7.155	0.4517E-17
7.326	0.5486E-17
7.505	0.6604E-17
7.694	0.7889E-17
7.894	0.9357E-17
8.107	0.1103E-16
8.334	0.1293E-16
8.578	0.1508E-16
8.841	0.1751E-16
9.126	0.2026E-16
9.438	0.2337E-16
9.779	0.2688E-16
10.15	0.3083E-16
10.57	0.3530E-16
11.03	0.4032E-16
11.55	0.4598E-16
12.13	0.5232E-16
12.79	0.5943E-16
13.53	0.6736E-16
14.38	0.7619E-16
15.34	0.8597E-16
16.44	0.9675E-16
17.70	0.1085E-15
19.15	0.1213E-15
20.80	0.1351E-15
22.70	0.1497E-15
24.87	0.1651E-15
27.37	0.1812E-15
30.24	0.1977E-15
33.53	0.2144E-15
37.32	0.2310E-15
41.71	0.2474E-15
46.80	0.2631E-15
52.75	0.2780E-15
59.74	0.2918E-15
68.04	0.3042E-15
77.96	0.3151E-15
 
 
C14   Ar    Excitation    13.44 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.6315E-01	0.000
0.6964E-01	0.000
0.7696E-01	0.000
0.8406E-01	0.000
0.9154E-01	0.000
0.9953E-01	0.000
0.1082	0.000
0.1181	0.000
0.1289	0.000
0.1419	0.000
0.1582	0.000
0.1786	0.000
0.2051	0.000
0.2394	0.000
0.2829	0.000
0.3353	0.000
0.3959	0.000
0.4621	0.000
0.5319	0.000
0.6040	0.000
0.6765	0.000
0.7498	0.000
0.8248	0.000
0.9019	0.000
0.9828	0.000
1.474	0.6142E-20
1.535	0.6830E-20
1.605	0.7738E-20
1.686	0.8896E-20
1.777	0.1032E-19
1.880	0.1203E-19
1.995	0.1399E-19
2.124	0.1619E-19
2.265	0.1857E-19
2.420	0.2107E-19
2.582	0.2355E-19
2.765	0.2610E-19
2.960	0.2858E-19
3.168	0.3095E-19
3.386	0.3322E-19
3.608	0.3554E-19
3.830	0.3832E-19
4.047	0.4236E-19
4.256	0.4908E-19
4.452	0.6066E-19
4.635	0.8014E-19
4.805	0.1115E-18
4.963	0.1597E-18
5.111	0.2305E-18
5.251	0.3305E-18
5.383	0.4671E-18
5.511	0.6482E-18
5.637	0.8823E-18
5.761	0.1178E-17
5.885	0.1545E-17
6.010	0.1992E-17
6.138	0.2527E-17
6.269	0.3159E-17
6.403	0.3896E-17
6.542	0.4744E-17
6.687	0.5710E-17
6.836	0.6796E-17
6.992	0.8007E-17
7.155	0.9346E-17
7.326	0.1081E-16
7.505	0.1241E-16
7.694	0.1414E-16
7.894	0.1599E-16
8.107	0.1798E-16
8.334	0.2010E-16
8.578	0.2234E-16
8.841	0.2472E-16
9.126	0.2723E-16
9.438	0.2988E-16
9.779	0.3265E-16
10.15	0.3556E-16
10.57	0.3860E-16
11.03	0.4174E-16
11.55	0.4499E-16
12.13	0.4830E-16
12.79	0.5166E-16
13.53	0.5502E-16
14.38	0.5833E-16
15.34	0.6153E-16
16.44	0.6456E-16
17.70	0.6735E-16
19.15	0.6981E-16
20.80	0.7188E-16
22.70	0.7349E-16
24.87	0.7459E-16
27.37	0.7511E-16
30.24	0.7506E-16
33.53	0.7440E-16
37.32	0.7315E-16
41.71	0.7133E-16
46.80	0.6898E-16
52.75	0.6615E-16
59.74	0.6291E-16
68.04	0.5932E-16
77.96	0.5545E-16
 
 
C15   Ar    Excitation    13.59 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.6315E-01	0.000
0.6964E-01	0.000
0.7696E-01	0.000
0.8406E-01	0.000
0.9154E-01	0.000
0.9953E-01	0.000
0.1082	0.000
0.1181	0.000
0.1289	0.000
0.1419	0.000
0.1582	0.000
0.1786	0.000
0.2051	0.000
0.2394	0.000
0.2829	0.000
0.3353	0.000
0.3959	0.000
0.4621	0.000
0.5319	0.000
0.6040	0.000
0.6765	0.000
0.7498	0.000
0.8248	0.000
0.9019	0.000
0.9828	0.000
1.474	0.1240E-19
1.535	0.1355E-19
1.605	0.1514E-19
1.686	0.1724E-19
1.777	0.1992E-19
1.880	0.2322E-19
1.995	0.2714E-19
2.124	0.3166E-19
2.265	0.3670E-19
2.420	0.4216E-19
2.582	0.4776E-19
2.765	0.5370E-19
2.960	0.5968E-19
3.168	0.6557E-19
3.386	0.7132E-19
3.608	0.7707E-19
3.830	0.8338E-19
4.047	0.9153E-19
4.256	0.1039E-18
4.452	0.1243E-18
4.635	0.1584E-18
4.805	0.2140E-18
4.963	0.3010E-18
5.111	0.4318E-18
5.251	0.6209E-18
5.383	0.8855E-18
5.511	0.1245E-17
5.637	0.1721E-17
5.761	0.2336E-17
5.885	0.3117E-17
6.010	0.4090E-17
6.138	0.5282E-17
6.269	0.6722E-17
6.403	0.8436E-17
6.542	0.1045E-16
6.687	0.1280E-16
6.836	0.1549E-16
6.992	0.1855E-16
7.155	0.2201E-16
7.326	0.2587E-16
7.505	0.3016E-16
7.694	0.3489E-16
7.894	0.4008E-16
8.107	0.4576E-16
8.334	0.5194E-16
8.578	0.5864E-16
8.841	0.6593E-16
9.126	0.7384E-16
9.438	0.8241E-16
9.779	0.9171E-16
10.15	0.1018E-15
10.57	0.1128E-15
11.03	0.1248E-15
11.55	0.1379E-15
12.13	0.1520E-15
12.79	0.1675E-15
13.53	0.1842E-15
14.38	0.2024E-15
15.34	0.2220E-15
16.44	0.2431E-15
17.70	0.2657E-15
19.15	0.2899E-15
20.80	0.3155E-15
22.70	0.3426E-15
24.87	0.3709E-15
27.37	0.4005E-15
30.24	0.4311E-15
33.53	0.4625E-15
37.32	0.4946E-15
41.71	0.5271E-15
46.80	0.5596E-15
52.75	0.5921E-15
59.74	0.6240E-15
68.04	0.6551E-15
77.96	0.6848E-15
 
 
C16   Ar    Ionization    15.76 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.6315E-01	0.000
0.6964E-01	0.000
0.7696E-01	0.000
0.8406E-01	0.000
0.9154E-01	0.000
0.9953E-01	0.000
0.1082	0.000
0.1181	0.000
0.1289	0.000
0.1419	0.000
0.1582	0.000
0.1786	0.000
0.2051	0.000
0.2394	0.000
0.2829	0.000
0.3353	0.000
0.3959	0.000
0.4621	0.000
0.5319	0.000
0.6040	0.000
0.6765	0.000
0.7498	0.000
0.8248	0.000
0.9019	0.000
0.9828	0.000
1.474	0.4369E-19
1.535	0.4168E-19
1.605	0.3981E-19
1.686	0.3818E-19
1.777	0.3694E-19
1.880	0.3638E-19
1.995	0.3684E-19
2.124	0.3882E-19
2.265	0.4290E-19
2.420	0.4978E-19
2.582	0.5966E-19
2.765	0.7428E-19
2.960	0.9375E-19
3.168	0.1183E-18
3.386	0.1479E-18
3.608	0.1818E-18
3.830	0.2189E-18
4.047	0.2581E-18
4.256	0.2983E-18
4.452	0.3388E-18
4.635	0.3797E-18
4.805	0.4230E-18
4.963	0.4732E-18
5.111	0.5399E-18
5.251	0.6411E-18
5.383	0.8069E-18
5.511	0.1088E-17
5.637	0.1560E-17
5.761	0.2340E-17
5.885	0.3593E-17
6.010	0.5551E-17
6.138	0.8526E-17
6.269	0.1293E-16
6.403	0.1931E-16
6.542	0.2833E-16
6.687	0.4085E-16
6.836	0.5791E-16
6.992	0.8077E-16
7.155	0.1110E-15
7.326	0.1503E-15
7.505	0.2009E-15
7.694	0.2653E-15
7.894	0.3466E-15
8.107	0.4482E-15
8.334	0.5743E-15
8.578	0.7295E-15
8.841	0.9199E-15
9.126	0.1152E-14
9.438	0.1434E-14
9.779	0.1776E-14
10.15	0.2188E-14
10.57	0.2683E-14
11.03	0.3278E-14
11.55	0.3990E-14
12.13	0.4840E-14
12.79	0.5852E-14
13.53	0.7052E-14
14.38	0.8468E-14
15.34	0.1014E-13
16.44	0.1209E-13
17.70	0.1435E-13
19.15	0.1696E-13
20.80	0.1995E-13
22.70	0.2335E-13
24.87	0.2718E-13
27.37	0.3145E-13
30.24	0.3618E-13
33.53	0.4135E-13
37.32	0.4696E-13
41.71	0.5299E-13
46.80	0.5941E-13
52.75	0.6616E-13
59.74	0.7320E-13
68.04	0.8044E-13
77.96	0.8779E-13
 
 
C17   Ar(1s2)    De-excitation    11.83 eV                      
Energy (eV)	Rate coefficient (m3/s)
0.6315E-01	0.3211E-14
0.6964E-01	0.3149E-14
0.7696E-01	0.3083E-14
0.8406E-01	0.3005E-14
0.9154E-01	0.2922E-14
0.9953E-01	0.2838E-14
0.1082	0.2752E-14
0.1181	0.2665E-14
0.1289	0.2580E-14
0.1419	0.2493E-14
0.1582	0.2407E-14
0.1786	0.2321E-14
0.2051	0.2238E-14
0.2394	0.2160E-14
0.2829	0.2091E-14
0.3353	0.2034E-14
0.3959	0.1991E-14
0.4621	0.1962E-14
0.5319	0.1948E-14
0.6040	0.1946E-14
0.6765	0.1953E-14
0.7498	0.1968E-14
0.8248	0.1990E-14
0.9019	0.2017E-14
0.9828	0.2049E-14
1.474	0.2234E-14
1.535	0.2264E-14
1.605	0.2300E-14
1.686	0.2342E-14
1.777	0.2389E-14
1.880	0.2442E-14
1.995	0.2501E-14
2.124	0.2565E-14
2.265	0.2634E-14
2.420	0.2706E-14
2.582	0.2780E-14
2.765	0.2858E-14
2.960	0.2938E-14
3.168	0.3018E-14
3.386	0.3097E-14
3.608	0.3173E-14
3.830	0.3245E-14
4.047	0.3313E-14
4.256	0.3374E-14
4.452	0.3429E-14
4.635	0.3479E-14
4.805	0.3524E-14
4.963	0.3563E-14
5.111	0.3600E-14
5.251	0.3633E-14
5.383	0.3664E-14
5.511	0.3693E-14
5.637	0.3721E-14
5.761	0.3748E-14
5.885	0.3774E-14
6.010	0.3801E-14
6.138	0.3828E-14
6.269	0.3854E-14
6.403	0.3882E-14
6.542	0.3910E-14
6.687	0.3939E-14
6.836	0.3969E-14
6.992	0.4000E-14
7.155	0.4032E-14
7.326	0.4065E-14
7.505	0.4101E-14
7.694	0.4138E-14
7.894	0.4178E-14
8.107	0.4220E-14
8.334	0.4265E-14
8.578	0.4313E-14
8.841	0.4365E-14
9.126	0.4421E-14
9.438	0.4481E-14
9.779	0.4548E-14
10.15	0.4620E-14
10.57	0.4699E-14
11.03	0.4787E-14
11.55	0.4883E-14
12.13	0.4990E-14
12.79	0.5108E-14
13.53	0.5239E-14
14.38	0.5384E-14
15.34	0.5545E-14
16.44	0.5724E-14
17.70	0.5921E-14
19.15	0.6138E-14
20.80	0.6376E-14
22.70	0.6634E-14
24.87	0.6913E-14
27.37	0.7213E-14
30.24	0.7532E-14
33.53	0.7869E-14
37.32	0.8221E-14
41.71	0.8586E-14
46.80	0.8960E-14
52.75	0.9340E-14
59.74	0.9722E-14
68.04	0.1010E-13
77.96	0.1047E-13
 
 
C18   Ar(1s3)    De-excitation    11.72 eV                      
Energy (eV)	Rate coefficient (m3/s)
0.6315E-01	0.1018E-14
0.6964E-01	0.9737E-15
0.7696E-01	0.9275E-15
0.8406E-01	0.8827E-15
0.9154E-01	0.8386E-15
0.9953E-01	0.7957E-15
0.1082	0.7541E-15
0.1181	0.7127E-15
0.1289	0.6749E-15
0.1419	0.6375E-15
0.1582	0.6010E-15
0.1786	0.5660E-15
0.2051	0.5322E-15
0.2394	0.5001E-15
0.2829	0.4697E-15
0.3353	0.4427E-15
0.3959	0.4189E-15
0.4621	0.3990E-15
0.5319	0.3826E-15
0.6040	0.3691E-15
0.6765	0.3584E-15
0.7498	0.3495E-15
0.8248	0.3419E-15
0.9019	0.3353E-15
0.9828	0.3292E-15
1.474	0.3103E-15
1.535	0.3063E-15
1.605	0.3021E-15
1.686	0.2978E-15
1.777	0.2932E-15
1.880	0.2885E-15
1.995	0.2838E-15
2.124	0.2791E-15
