ELASTIC
N2
# PROCESS: E + N2 -> E + N2, Elastic
 1.950000e-5
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
  1.800e+1	 4.000e-22
  2.000e+1	 6.500e-22
  2.200e+1	 8.500e-22
  2.300e+1	 8.500e-22
  2.500e+1	 6.000e-22
  2.900e+1	 3.000e-22
  3.200e+1	 1.500e-22
  5.000e+1	 1.200e-22
  8.000e+1	  0.000e+0
------------------------------------------------------------

EXCITATION
N2 <-> N2(v1)
  2.910e-1 1.0
# PROCESS: E + N2 -> E + N2(v1), Excitation
COMMENT: N2 VIBRATIONAL (V=1), input as two separate tables
UPDATED: 2009-09-09 17:28:12
------------------------------------------------------------
  1.600e+0	  0.000e+0
  1.650e+0	 2.700e-21
  1.700e+0	 3.150e-21
  1.800e+0	 5.400e-21
  1.900e+0	 1.485e-20
  2.000e+0	 4.800e-20
  2.100e+0	 2.565e-20
  2.200e+0	 1.200e-20
  2.300e+0	 4.500e-20
  2.400e+0	 2.760e-20
  2.500e+0	 1.590e-20
  2.600e+0	 3.150e-20
  2.700e+0	 1.545e-20
  2.750e+0	 6.000e-21
  2.800e+0	 1.350e-20
  2.900e+0	 5.250e-21
  3.000e+0	 8.700e-21
  3.100e+0	 1.170e-20
  3.200e+0	 8.550e-21
  3.300e+0	 6.600e-21
  3.400e+0	 6.000e-21
  3.500e+0	 5.850e-21
  3.600e+0	 5.700e-21
  4.000e+0	  0.000e+0
------------------------------------------------------------

EXCITATION
N2 <-> N2(v2)
  5.900e-1 1.0
# PROCESS: E + N2 -> E + N2(v2), Excitation
COMMENT: N2 VIBRATIONAL (V=2)
UPDATED: 2009-09-09 17:28:12
------------------------------------------------------------
  1.700e+0	  0.000e+0
  1.800e+0	 1.500e-22
  1.900e+0	 6.300e-21
  2.000e+0	 1.935e-20
  2.100e+0	 3.300e-20
  2.200e+0	 1.470e-20
  2.300e+0	 5.400e-21
  2.400e+0	 2.115e-20
  2.500e+0	 3.000e-20
  2.600e+0	 5.400e-21
  2.700e+0	 1.050e-20
  2.750e+0	 1.725e-20
  2.800e+0	 1.275e-20
  2.900e+0	 3.300e-21
  3.000e+0	 9.000e-21
  3.100e+0	 6.450e-21
  3.200e+0	 3.750e-21
  3.300e+0	 3.450e-21
  3.400e+0	 3.000e-21
  3.500e+0	 2.130e-21
  3.600e+0	  0.000e+0
------------------------------------------------------------

EXCITATION
N2 <-> N2(v3)
  8.800e-1 1.0
# PROCESS: E + N2 -> E + N2(v3), Excitation
COMMENT: N2 VIBRATIONAL (V=3)
UPDATED: 2009-09-09 17:28:12
------------------------------------------------------------
  1.900e+0	  0.000e+0
  2.000e+0	 9.600e-21
  2.100e+0	 2.055e-20
  2.200e+0	 2.700e-20
  2.300e+0	 1.695e-20
  2.400e+0	 7.500e-22
  2.500e+0	 9.600e-21
  2.600e+0	 1.470e-20
  2.700e+0	 4.500e-21
  2.750e+0	 9.600e-21
  2.800e+0	 5.400e-21
  2.900e+0	 8.550e-21
  3.000e+0	 4.050e-21
  3.100e+0	 2.820e-21
  3.200e+0	 2.910e-21
  3.300e+0	 6.150e-22
  3.400e+0	  0.000e+0
------------------------------------------------------------

EXCITATION
N2 <-> N2(v4)
  1.170e+0 1.0
# PROCESS: E + N2 -> E + N2(v4), Excitation
COMMENT: N2 VIBRATIONAL (V=4)
UPDATED: 2009-09-09 17:28:12
------------------------------------------------------------
  2.000e+0	  0.000e+0
  2.100e+0	 2.025e-21
  2.200e+0	 1.515e-20
  2.300e+0	 2.385e-20
  2.400e+0	 1.440e-20
  2.500e+0	 5.550e-21
  2.600e+0	 8.250e-22
  2.700e+0	 1.200e-20
  2.750e+0	 1.095e-20
  2.800e+0	 6.750e-21
  2.900e+0	 3.000e-22
  3.000e+0	 3.300e-21
  3.100e+0	 3.150e-21
  3.200e+0	 6.000e-22
  3.300e+0	  0.000e+0
------------------------------------------------------------

EXCITATION
N2 <-> N2(v5)
  1.470e+0 1.0
# PROCESS: E + N2 -> E + N2(v5), Excitation
COMMENT: N2 VIBRATIONAL (V=5)
UPDATED: 2009-09-09 17:28:12
------------------------------------------------------------
  2.100e+0	  0.000e+0
  2.200e+0	 8.250e-21
  2.300e+0	 1.230e-20
  2.400e+0	 1.530e-20
  2.500e+0	 1.440e-20
  2.600e+0	 3.450e-21
  2.700e+0	 2.250e-22
  2.750e+0	 3.450e-21
  2.800e+0	 5.400e-21
  2.900e+0	 6.600e-21
  3.000e+0	 2.175e-21
  3.100e+0	 1.050e-21
  3.200e+0	 3.150e-21
  3.300e+0	 1.035e-21
  3.400e+0	  0.000e+0
------------------------------------------------------------

EXCITATION
N2 <-> N2(v6)
  1.760e+0 1.0
# PROCESS: E + N2 -> E + N2(v6), Excitation
COMMENT: N2 VIBRATIONAL (V=6)
UPDATED: 2009-09-09 17:28:12
------------------------------------------------------------
  2.200e+0	  0.000e+0
  2.300e+0	 6.300e-23
  2.400e+0	 1.125e-20
  2.500e+0	 1.740e-20
  2.600e+0	 1.380e-20
  2.700e+0	 7.800e-21
  2.750e+0	 4.500e-21
  2.800e+0	 3.150e-21
  2.900e+0	 2.460e-21
  3.000e+0	 4.800e-21
  3.100e+0	 1.635e-21
  3.200e+0	  0.000e+0
------------------------------------------------------------

EXCITATION
N2 <-> N2(v7)
  2.060e+0 1.0
# PROCESS: E + N2 -> E + N2(v7), Excitation
COMMENT: N2 VIBRATIONAL (V=7)
UPDATED: 2009-09-09 17:28:12
------------------------------------------------------------
  2.300e+0	  0.000e+0
  2.400e+0	 1.260e-22
  2.500e+0	 3.900e-21
  2.600e+0	 6.600e-21
  2.700e+0	 9.600e-21
  2.750e+0	 7.950e-21
  2.800e+0	 6.000e-21
  2.900e+0	 1.800e-21
  3.000e+0	 6.300e-23
  3.100e+0	 1.920e-21
  3.200e+0	 2.040e-21
  3.300e+0	 7.800e-22
  3.400e+0	 1.890e-22
  3.500e+0	  0.000e+0
------------------------------------------------------------

EXCITATION
N2 <-> N2(v8)
  2.350e+0 1.0
# PROCESS: E + N2 -> E + N2(v8), Excitation
COMMENT: N2 VIBRATIONAL (V=8)
UPDATED: 2009-09-09 17:28:12
------------------------------------------------------------
  2.500e+0	  0.000e+0
  2.600e+0	 1.890e-22
  2.700e+0	 3.600e-21
  2.750e+0	 3.600e-21
  2.800e+0	 3.300e-21
  2.900e+0	 3.450e-21
  3.000e+0	 2.640e-21
  3.100e+0	 3.750e-22
  3.200e+0	 6.300e-23
  3.300e+0	 1.545e-21
  3.400e+0	 2.520e-22
  3.500e+0	  0.000e+0
------------------------------------------------------------


EXCITATION
N2 <-> N2(A3)
 6.170000e+0 1.0
# PROCESS: E + N2 -> E + N2(A3), Excitation
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 6.170000e+0	0.000000e+0
 7.000000e+0	1.000000e-23
 7.800000e+0	2.800000e-23
 8.500000e+0	4.300000e-23
 9.000000e+0	5.200000e-23
 1.000000e+1	8.200000e-23
 1.100000e+1	1.000000e-22
 1.200000e+1	1.200000e-22
 1.300000e+1	1.300000e-22
 1.400000e+1	1.400000e-22
 1.600000e+1	1.500000e-22
 1.700000e+1	1.500000e-22
 1.800000e+1	1.400000e-22
 2.000000e+1	1.200000e-22
 2.200000e+1	1.000000e-22
 2.400000e+1	8.900000e-23
 2.600000e+1	7.600000e-23
 3.000000e+1	5.900000e-23
 3.400000e+1	4.900000e-23
 4.000000e+1	3.900000e-23
 5.000000e+1	3.400000e-23
 7.000000e+1	7.000000e-24
 1.500000e+2	0.000000e+0
-----------------------------

EXCITATION
N2 -> N2(A3,v5-9)
 7.000000e+0
# PROCESS: E + N2 -> E + N2(A3,v5-9), Excitation
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 7.000000e+0	0.000000e+0
 7.300000e+0	2.000000e-23
 7.800000e+0	5.000000e-23
 8.500000e+0	1.500000e-22
 9.000000e+0	2.200000e-22
 1.000000e+1	3.400000e-22
 1.100000e+1	4.300000e-22
 1.200000e+1	5.000000e-22
 1.300000e+1	5.500000e-22
 1.400000e+1	6.000000e-22
 1.600000e+1	6.500000e-22
 1.700000e+1	6.500000e-22
 1.800000e+1	6.200000e-22
 2.000000e+1	5.300000e-22
 2.200000e+1	4.500000e-22
 2.400000e+1	3.800000e-22
 2.600000e+1	3.300000e-22
 3.000000e+1	2.500000e-22
 3.400000e+1	2.100000e-22
 4.000000e+1	1.700000e-22
 5.000000e+1	1.400000e-22
 7.000000e+1	2.900000e-23
 1.500000e+2	0.000000e+0
-----------------------------

EXCITATION
N2 -> N2(A3,v10-)
 7.800000e+0
# PROCESS: E + N2 -> E + N2(A3,v10-), Excitation
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 7.800000e+0	0.000000e+0
 8.100000e+0	1.500000e-23
 8.500000e+0	4.000000e-23
 8.700000e+0	7.000000e-23
 9.000000e+0	1.100000e-22
 1.000000e+1	2.900000e-22
 1.100000e+1	4.400000e-22
 1.200000e+1	5.100000e-22
 1.300000e+1	5.600000e-22
 1.400000e+1	6.000000e-22
 1.600000e+1	6.600000e-22
 1.700000e+1	6.700000e-22
 1.800000e+1	6.300000e-22
 2.000000e+1	5.400000e-22
 2.200000e+1	4.600000e-22
 2.400000e+1	3.900000e-22
 2.600000e+1	3.300000e-22
 3.000000e+1	2.600000e-22
 3.400000e+1	2.100000e-22
 4.000000e+1	1.700000e-22
 5.000000e+1	1.500000e-22
 7.000000e+1	3.000000e-23
 1.500000e+2	0.000000e+0
-----------------------------

EXCITATION
N2 -> N2(B3)
 7.350000e+0
# PROCESS: E + N2 -> E + N2(B3), Excitation
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 7.350000e+0	0.000000e+0
 8.000000e+0	3.620000e-22
 9.000000e+0	9.380000e-22
 1.000000e+1	1.508000e-21
 1.100000e+1	1.863000e-21
 1.200000e+1	2.003000e-21
 1.300000e+1	1.990000e-21
 1.400000e+1	1.816000e-21
 1.500000e+1	1.615000e-21
 1.600000e+1	1.447000e-21
 1.700000e+1	1.307000e-21
 1.800000e+1	1.199000e-21
 2.000000e+1	1.112000e-21
 2.200000e+1	9.510000e-22
 2.600000e+1	8.040000e-22
 3.000000e+1	6.770000e-22
 3.400000e+1	5.630000e-22
 4.000000e+1	4.290000e-22
 5.000000e+1	2.680000e-22
 7.000000e+1	6.700000e-23
 1.500000e+2	0.000000e+0
-----------------------------

EXCITATION
N2 -> N2(W3)
 7.360000e+0
# PROCESS: E + N2 -> E + N2(W3), Excitation
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 7.360000e+0	0.000000e+0
 8.000000e+0	1.800000e-23
 9.000000e+0	4.960000e-22
 1.000000e+1	8.040000e-22
 1.100000e+1	1.112000e-21
 1.200000e+1	1.427000e-21
 1.400000e+1	2.050000e-21
 1.500000e+1	2.352000e-21
 1.600000e+1	2.546000e-21
 1.700000e+1	2.519000e-21
 1.800000e+1	2.345000e-21
 2.000000e+1	1.776000e-21
 2.200000e+1	1.320000e-21
 2.400000e+1	1.025000e-21
 2.600000e+1	8.440000e-22
 2.800000e+1	7.240000e-22
 3.000000e+1	6.300000e-22
 3.400000e+1	4.960000e-22
 4.000000e+1	3.480000e-22
 5.000000e+1	2.010000e-22
 7.000000e+1	1.010000e-22
 1.000000e+2	4.700000e-23
 1.500000e+2	0.000000e+0
-----------------------------

EXCITATION
N2 -> N2(B'3)
 8.160000e+0
# PROCESS: E + N2 -> E + N2(B_3), Excitation
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 8.160000e+0	0.000000e+0
 9.000000e+0	1.070000e-22
 1.000000e+1	2.350000e-22
 1.100000e+1	3.690000e-22
 1.200000e+1	4.960000e-22
 1.300000e+1	6.300000e-22
 1.400000e+1	7.570000e-22
 1.500000e+1	8.380000e-22
 1.600000e+1	7.640000e-22
 1.700000e+1	6.160000e-22
 1.800000e+1	4.890000e-22
 1.900000e+1	4.090000e-22
 2.000000e+1	3.620000e-22
 2.200000e+1	3.150000e-22
 2.600000e+1	2.680000e-22
 3.000000e+1	2.280000e-22
 3.400000e+1	1.940000e-22
 4.000000e+1	1.610000e-22
 5.000000e+1	1.270000e-22
 7.000000e+1	6.700000e-23
 1.500000e+2	0.000000e+0
-----------------------------

EXCITATION
N2 -> N2(a'1)
 8.400000e+0
# PROCESS: E + N2 -> E + N2(a_1), Excitation
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 8.400000e+0	0.000000e+0
 9.000000e+0	6.700000e-23
 1.100000e+1	3.020000e-22
 1.300000e+1	5.360000e-22
 1.400000e+1	6.430000e-22
 1.500000e+1	6.970000e-22
 1.600000e+1	5.700000e-22
 1.700000e+1	4.290000e-22
 1.800000e+1	3.480000e-22
 1.900000e+1	3.080000e-22
 2.000000e+1	2.750000e-22
 2.400000e+1	2.010000e-22
 3.000000e+1	1.540000e-22
 4.000000e+1	1.240000e-22
 5.000000e+1	1.210000e-22
 7.000000e+1	1.010000e-22
 1.500000e+2	6.700000e-23
 5.000000e+2	0.000000e+0
-----------------------------

EXCITATION
N2 -> N2(a1)
 8.550000e+0
# PROCESS: E + N2 -> E + N2(a1), Excitation
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 8.550000e+0	0.000000e+0
 9.000000e+0	1.270000e-22
 1.400000e+1	1.474000e-21
 1.500000e+1	1.715000e-21
 1.600000e+1	1.916000e-21
 1.700000e+1	2.023000e-21
 1.800000e+1	1.990000e-21
 1.900000e+1	1.923000e-21
 2.000000e+1	1.849000e-21
 2.400000e+1	1.621000e-21
 2.600000e+1	1.528000e-21
 3.000000e+1	1.367000e-21
 4.000000e+1	1.065000e-21
 5.000000e+1	8.510000e-22
 7.000000e+1	6.030000e-22
 1.000000e+2	4.020000e-22
 1.500000e+2	2.680000e-22
 2.000000e+2	2.010000e-22
 2.500000e+2	1.610000e-22
 3.000000e+2	1.340000e-22
 5.000000e+2	8.200000e-23
 7.000000e+2	6.000000e-23
 1.000000e+3	4.200000e-23
-----------------------------

EXCITATION
N2 -> N2(w1)
 8.890000e+0
# PROCESS: E + N2 -> E + N2(w1), Excitation
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 8.890000e+0	0.000000e+0
 9.000000e+0	1.300000e-23
 1.000000e+1	2.610000e-22
 1.100000e+1	4.760000e-22
 1.200000e+1	6.630000e-22
 1.300000e+1	7.840000e-22
 1.400000e+1	7.710000e-22
 1.500000e+1	6.700000e-22
 1.600000e+1	5.430000e-22
 1.700000e+1	4.420000e-22
 1.800000e+1	3.750000e-22
 2.000000e+1	2.880000e-22
 2.200000e+1	2.410000e-22
 3.000000e+1	1.540000e-22
 3.800000e+1	9.400000e-23
 5.000000e+1	4.700000e-23
 1.500000e+2	0.000000e+0
-----------------------------

EXCITATION
N2 -> N2(C3)
 1.103000e+1
# PROCESS: E + N2 -> E + N2(C3), Excitation
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 1.103000e+1	0.000000e+0
 1.150000e+1	4.050000e-22
 1.200000e+1	9.300000e-22
 1.250000e+1	1.965000e-21
 1.300000e+1	4.350000e-21
 1.350000e+1	7.360000e-21
 1.380000e+1	9.300000e-21
 1.400000e+1	9.750000e-21
 1.420000e+1	9.600000e-21
 1.450000e+1	9.450000e-21
 1.500000e+1	8.250000e-21
 1.600000e+1	6.450000e-21
 1.700000e+1	5.250000e-21
 1.800000e+1	4.500000e-21
 1.900000e+1	4.050000e-21
 2.000000e+1	3.750000e-21
 2.200000e+1	3.150000e-21
 2.400000e+1	2.655000e-21
 2.600000e+1	2.250000e-21
 2.800000e+1	2.085000e-21
 3.000000e+1	1.665000e-21
 3.600000e+1	1.170000e-21
 4.000000e+1	9.450000e-22
 5.000000e+1	5.850000e-22
 7.000000e+1	2.250000e-22
 1.000000e+2	2.300000e-23
 1.500000e+2	0.000000e+0
-----------------------------

EXCITATION
N2 -> N2(E3)
 1.187000e+1
# PROCESS: E + N2 -> E + N2(E3), Excitation
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 1.187000e+1	0.000000e+0
 1.192000e+1	4.960000e-22
 1.270000e+1	7.000000e-24
 1.700000e+1	3.400000e-23
 1.900000e+1	4.200000e-23
 2.000000e+1	4.700000e-23
 2.200000e+1	5.200000e-23
 2.400000e+1	5.400000e-23
 2.600000e+1	5.400000e-23
 2.800000e+1	4.400000e-23
 3.000000e+1	3.400000e-23
 3.200000e+1	2.700000e-23
 4.000000e+1	1.200000e-23
 5.000000e+1	5.000000e-24
 1.500000e+2	0.000000e+0
-----------------------------

EXCITATION
N2 -> N2(a''1)
 1.225000e+1
# PROCESS: E + N2 -> E + N2(a__1), Excitation
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 1.225000e+1	0.000000e+0
 1.300000e+1	5.400000e-23
 1.500000e+1	1.880000e-22
 1.600000e+1	2.480000e-22
 1.700000e+1	3.020000e-22
 1.800000e+1	3.480000e-22
 1.900000e+1	3.820000e-22
 2.000000e+1	3.890000e-22
 2.200000e+1	3.420000e-22
 2.400000e+1	2.750000e-22
 2.600000e+1	2.280000e-22
 3.000000e+1	1.540000e-22
 3.600000e+1	1.140000e-22
 4.000000e+1	1.070000e-22
 5.000000e+1	9.000000e-23
 7.000000e+1	6.800000e-23
 1.000000e+2	5.000000e-23
 1.500000e+2	3.000000e-23
 2.000000e+2	2.900000e-23
 3.000000e+2	2.000000e-23
 5.000000e+2	1.300000e-23
 7.000000e+2	1.000000e-23
 1.000000e+3	8.000000e-24
-----------------------------

EXCITATION
N2 -> N2(SUM)
 1.300000e+1
# PROCESS: E + N2 -> E + N2(SUM), Excitation
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 1.300000e+1	0.000000e+0
 1.400000e+1	8.100000e-22
 1.500000e+1	1.900000e-21
 1.600000e+1	2.500000e-21
 1.700000e+1	4.200000e-21
 1.800000e+1	5.200000e-21
 2.000000e+1	7.500000e-21
 2.200000e+1	9.600000e-21
 2.500000e+1	1.190000e-20
 3.000000e+1	1.480000e-20
 4.000000e+1	1.650000e-20
 6.000000e+1	1.760000e-20
 8.000000e+1	1.680000e-20
 1.000000e+2	1.580000e-20
 1.500000e+2	1.330000e-20
 2.000000e+2	1.160000e-20
 2.500000e+2	1.050000e-20
 3.000000e+2	9.600000e-21
 5.000000e+2	7.400000e-21
 7.000000e+2	6.400000e-21
 1.000000e+3	5.300000e-21
-----------------------------

IONIZATION
N2 -> N2^+
 1.560000e+1
# PROCESS: E + N2 -> E + E + N2^+, Ionization
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 1.560000e+1	0.000000e+0
 1.600000e+1	2.100000e-22
 1.650000e+1	4.600000e-22
 1.700000e+1	7.100000e-22
 1.750000e+1	9.800000e-22
 1.800000e+1	1.290000e-21
 1.850000e+1	1.630000e-21
 1.900000e+1	1.980000e-21
 1.950000e+1	2.290000e-21
 2.000000e+1	2.690000e-21
 2.100000e+1	3.420000e-21
 2.200000e+1	4.160000e-21
 2.300000e+1	4.900000e-21
 2.500000e+1	6.370000e-21
 3.000000e+1	1.030000e-20
 3.400000e+1	1.260000e-20
 4.500000e+1	1.770000e-20
 6.000000e+1	2.170000e-20
 7.500000e+1	2.380000e-20
 1.000000e+2	2.520000e-20
 1.500000e+2	2.440000e-20
 2.000000e+2	2.260000e-20
 3.000000e+2	1.910000e-20
 5.000000e+2	1.450000e-20
 7.000000e+2	1.160000e-20
 1.000000e+3	9.200000e-21
-----------------------------

EFFECTIVE
N
 3.915700e-5
# PROCESS: E + N -> E + N, Effective
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 0.000000e+0	1.290000e-20
 7.000000e-2	1.290000e-20
 2.000000e-1	2.040000e-20
 4.100000e-1	2.610000e-20
 6.800000e-1	3.170000e-20
 9.500000e-1	3.630000e-20
 1.220000e+0	4.030000e-20
 1.770000e+0	4.680000e-20
 2.600000e+0	5.370000e-20
 3.400000e+0	5.830000e-20
 5.400000e+0	6.450000e-20
 6.800000e+0	6.600000e-20
 9.500000e+0	6.650000e-20
 1.220000e+1	6.580000e-20
 1.770000e+1	6.060000e-20
 2.310000e+1	5.540000e-20
-----------------------------

IONIZATION
N -> N^+
 1.454900e+1
# PROCESS: E + N -> E + E + N^+, Ionization
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 1.454900e+1	0.000000e+0
 2.500000e+1	4.750000e-21
 3.000000e+1	6.158000e-21
 4.000000e+1	9.501000e-21
 5.000000e+1	1.179000e-20
 1.000000e+2	1.487000e-20
-----------------------------

EFFECTIVE
N2(A3)
 1.950000e-5
# PROCESS: E + N2(A3) -> E + N2(A3), Effective
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 0.000000e+0	1.000000e-20
 1.000000e+2	1.000000e-20
-----------------------------

IONIZATION
N2(A3) -> N2^+
 1.079000e+1
# PROCESS: E + N2(A3) -> E + E + N2^+, Ionization
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 1.079000e+1	0.000000e+0
 1.450000e+1	3.000000e-21
 2.000000e+1	8.400000e-21
 3.000000e+1	1.660000e-20
 4.000000e+1	2.050000e-20
 5.000000e+1	2.240000e-20
 6.000000e+1	2.300000e-20
 7.000000e+1	2.300000e-20
 8.000000e+1	2.220000e-20
 9.000000e+1	2.150000e-20
 1.000000e+2	2.060000e-20
 1.320000e+2	1.800000e-20
 2.000000e+2	1.330000e-20
-----------------------------

ATTACHMENT
O2 -> O^-+O
# PROCESS: E + O2 -> O^- + O, Attachment
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 4.400000e+0	0.000000e+0
 4.900000e+0	0.000000e+0
 5.380000e+0	2.300000e-23
 5.860000e+0	7.200000e-23
 6.100000e+0	1.080000e-22
 6.480000e+0	1.380000e-22
 6.770000e+0	1.520000e-22
 7.050000e+0	1.560000e-22
 7.300000e+0	1.480000e-22
 7.530000e+0	1.310000e-22
 7.770000e+0	1.100000e-22
 8.000000e+0	8.400000e-23
 8.250000e+0	5.400000e-23
 8.730000e+0	2.800000e-23
 9.200000e+0	1.400000e-23
 9.680000e+0	8.000000e-24
 1.015000e+1	8.000000e-24
 1.135000e+1	8.000000e-24
 1.000000e+4	0.000000e+0
-----------------------------

EFFECTIVE
O2
 1.700000e-5
# PROCESS: E + O2 -> E + O2, Effective
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 0.000000e+0	3.500000e-21
 1.000000e-3	3.500000e-21
 2.000000e-3	3.600000e-21
 3.000000e-3	4.000000e-21
 5.000000e-3	5.000000e-21
 7.000000e-3	5.800000e-21
 8.500000e-3	6.400000e-21
 1.000000e-2	7.000000e-21
 1.500000e-2	8.700000e-21
 2.000000e-2	9.900000e-21
 3.000000e-2	1.240000e-20
 4.000000e-2	1.440000e-20
 5.000000e-2	1.600000e-20
 7.000000e-2	2.100000e-20
 1.000000e-1	2.500000e-20
 1.200000e-1	2.800000e-20
 1.500000e-1	3.100000e-20
 1.700000e-1	3.300000e-20
 2.000000e-1	3.600000e-20
 2.500000e-1	4.100000e-20
 3.000000e-1	4.500000e-20
 3.500000e-1	4.700000e-20
 4.000000e-1	5.200000e-20
 5.000000e-1	5.700000e-20
 7.000000e-1	6.100000e-20
 1.000000e+0	7.200000e-20
 1.200000e+0	7.900000e-20
 1.300000e+0	7.900000e-20
 1.500000e+0	7.600000e-20
 1.700000e+0	7.300000e-20
 1.900000e+0	6.900000e-20
 2.100000e+0	6.600000e-20
 2.200000e+0	6.500000e-20
 2.500000e+0	6.100000e-20
 2.800000e+0	5.800000e-20
 3.000000e+0	5.700000e-20
 3.300000e+0	5.500000e-20
 3.600000e+0	5.450000e-20
 4.000000e+0	5.500000e-20
 4.500000e+0	5.550000e-20
 5.000000e+0	5.600000e-20
 6.000000e+0	6.000000e-20
 7.000000e+0	6.600000e-20
 8.000000e+0	7.100000e-20
 1.000000e+1	8.000000e-20
 1.200000e+1	8.500000e-20
 1.500000e+1	8.800000e-20
 1.700000e+1	8.700000e-20
 2.000000e+1	8.600000e-20
 2.500000e+1	8.200000e-20
 3.000000e+1	8.000000e-20
 5.000000e+1	7.700000e-20
 7.500000e+1	6.800000e-20
 1.000000e+2	6.500000e-20
 1.500000e+2	6.700000e-20
 2.000000e+2	6.000000e-20
 3.000000e+2	4.900000e-20
 5.000000e+2	3.600000e-20
 7.000000e+2	2.900000e-20
 1.000000e+3	2.120000e-20
 1.500000e+3	1.480000e-20
 2.000000e+3	1.140000e-20
 3.000000e+3	7.900000e-21
 5.000000e+3	5.100000e-21
 7.000000e+3	3.800000e-21
 1.000000e+4	2.800000e-21
-----------------------------

EXCITATION
O2 <-> O2(v1)
 1.900000e-1 1.0
SPECIES: e / O2
# PROCESS: E + O2 -> E + O2(v1), Excitation
PARAM.:  E = 0.19 eV, complete set
COMMENT: O2 v=1, Linder and Schmidt with split peak.
