BOLSIG+ version: 03/2016
Collision input data:
--------------------------------------------------
N2                                                              
bolsigdb_air.dat
--------------------------------------------------
O2                                                              
bolsigdb_air.dat
--------------------------------------------------
N2(v1)                                                          
bolsigdb_air.dat
--------------------------------------------------
N2(A3)                                                          
bolsigdb_air.dat
--------------------------------------------------
O2(v1)                                                          
bolsigdb_air.dat
--------------------------------------------------
O2(v2)                                                          
bolsigdb_air.dat
--------------------------------------------------
O2(v3)                                                          
bolsigdb_air.dat
--------------------------------------------------
O2(v4)                                                          
bolsigdb_air.dat
--------------------------------------------------
O2(a1)                                                          
bolsigdb_air.dat
--------------------------------------------------
N                                                               
bolsigdb_air.dat
--------------------------------------------------
O                                                               
bolsigdb_air.dat
--------------------------------------------------
NO                                                              
bolsigdb_air.dat
--------------------------------------------------
O3                                                              
bolsigdb_air.dat
--------------------------------------------------
N2O                                                             
bolsigdb_air.dat
 
 
 
Angular frequency / N (m3/s)               0.000    
Cosine of E-B field angle                  0.000    
Gas temperature (K)                        300.0    
Excitation temperature (K)                 300.0    
Transition energy (eV)                     0.000    
Ionization degree                          0.000    
Plasma density (1/m3)                     0.2446E+26
Ion charge parameter                       1.000    
Ion/neutral mass ratio                     1.000    
e-e momentum effects                       1.000    
Energy sharing                             1.000    
Growth model                               1.000    
Maxwellian mean energy (eV)                0.000    
# of grid points                           200.0    
Precision                                 0.1000E-09
Convergence                               0.1000E-03
Maximum # of iterations                    1000.    
Mole fraction N2                          0.7906    
Mole fraction O2                          0.1902    
Mole fraction N2(v1)                      0.1601E-02
Mole fraction N2(A3)                      0.1601E-02
Mole fraction O2(v1)                      0.1601E-02
Mole fraction O2(v2)                      0.1601E-02
Mole fraction O2(v3)                      0.1601E-02
Mole fraction O2(v4)                      0.1601E-02
Mole fraction O2(a1)                      0.1601E-02
Mole fraction N                           0.1601E-02
Mole fraction O                           0.1601E-02
Mole fraction NO                          0.1601E-02
Mole fraction O3                          0.1601E-02
Mole fraction N2O                         0.1601E-02
 
 
Energy (eV) 	Electric field / N (Td)                                         
0.4972E-01	0.1000E-01
0.5009E-01	0.1033E-01
0.5046E-01	0.1068E-01
0.5085E-01	0.1104E-01
0.5124E-01	0.1141E-01
0.5164E-01	0.1179E-01
0.5206E-01	0.1218E-01
0.5248E-01	0.1259E-01
0.5292E-01	0.1301E-01
0.5336E-01	0.1344E-01
0.5382E-01	0.1389E-01
0.5430E-01	0.1436E-01
0.5478E-01	0.1484E-01
0.5528E-01	0.1533E-01
0.5580E-01	0.1585E-01
0.5633E-01	0.1638E-01
0.5687E-01	0.1693E-01
0.5744E-01	0.1749E-01
0.5801E-01	0.1808E-01
0.5861E-01	0.1868E-01
0.5922E-01	0.1930E-01
0.5985E-01	0.1995E-01
0.6050E-01	0.2062E-01
0.6117E-01	0.2131E-01
0.6186E-01	0.2202E-01
0.6256E-01	0.2276E-01
0.6329E-01	0.2352E-01
0.6404E-01	0.2430E-01
0.6480E-01	0.2511E-01
0.6559E-01	0.2595E-01
0.6640E-01	0.2682E-01
0.6723E-01	0.2772E-01
0.6808E-01	0.2865E-01
0.6895E-01	0.2960E-01
0.6985E-01	0.3059E-01
0.7076E-01	0.3162E-01
0.7170E-01	0.3267E-01
0.7266E-01	0.3377E-01
0.7364E-01	0.3489E-01
0.7464E-01	0.3606E-01
0.7567E-01	0.3727E-01
0.7672E-01	0.3851E-01
0.7778E-01	0.3980E-01
0.7888E-01	0.4113E-01
0.7999E-01	0.4251E-01
0.8113E-01	0.4393E-01
0.8229E-01	0.4540E-01
0.8347E-01	0.4691E-01
0.8467E-01	0.4848E-01
0.8590E-01	0.5010E-01
0.8714E-01	0.5178E-01
0.8841E-01	0.5351E-01
0.8969E-01	0.5530E-01
0.9099E-01	0.5715E-01
0.9232E-01	0.5906E-01
0.9366E-01	0.6103E-01
0.9502E-01	0.6307E-01
0.9639E-01	0.6518E-01
0.9778E-01	0.6736E-01
0.9918E-01	0.6962E-01
0.1006	0.7194E-01
0.1020	0.7435E-01
0.1035	0.7683E-01
0.1049	0.7940E-01
0.1063	0.8206E-01
0.1078	0.8480E-01
0.1092	0.8764E-01
0.1107	0.9057E-01
0.1121	0.9360E-01
0.1136	0.9672E-01
0.1150	0.1000
0.1165	0.1033
0.1179	0.1068
0.1193	0.1103
0.1207	0.1140
0.1221	0.1178
0.1235	0.1218
0.1249	0.1258
0.1263	0.1300
0.1276	0.1344
0.1290	0.1389
0.1303	0.1435
0.1316	0.1483
0.1329	0.1533
0.1342	0.1584
0.1355	0.1637
0.1367	0.1692
0.1380	0.1748
0.1392	0.1807
0.1405	0.1867
0.1418	0.1930
0.1430	0.1994
0.1442	0.2061
0.1455	0.2130
0.1468	0.2201
0.1480	0.2275
0.1493	0.2351
0.1506	0.2429
0.1519	0.2510
0.1532	0.2594
0.1545	0.2681
0.1559	0.2771
0.1573	0.2863
0.1587	0.2959
0.1601	0.3058
0.1616	0.3160
0.1631	0.3266
0.1646	0.3375
0.1661	0.3488
0.1677	0.3605
0.1694	0.3725
0.1710	0.3850
0.1728	0.3978
0.1745	0.4111
0.1763	0.4249
0.1782	0.4391
0.1801	0.4538
0.1820	0.4690
0.1841	0.4846
0.1861	0.5008
0.1882	0.5176
0.1904	0.5349
0.1926	0.5528
0.1948	0.5712
0.1972	0.5903
0.1996	0.6101
0.2020	0.6305
0.2046	0.6516
0.2072	0.6734
0.2098	0.6959
0.2126	0.7191
0.2154	0.7432
0.2183	0.7680
0.2213	0.7937
0.2244	0.8202
0.2276	0.8477
0.2309	0.8760
0.2344	0.9053
0.2379	0.9356
0.2416	0.9668
0.2454	0.9992
0.2494	1.033
0.2535	1.067
0.2579	1.103
0.2624	1.140
0.2672	1.178
0.2722	1.217
0.2774	1.258
0.2830	1.300
0.2888	1.343
0.2950	1.388
0.3015	1.435
0.3085	1.483
0.3158	1.532
0.3237	1.583
0.3319	1.636
0.3407	1.691
0.3500	1.748
0.3599	1.806
0.3703	1.866
0.3813	1.929
0.3928	1.993
0.4050	2.060
0.4177	2.129
0.4309	2.200
0.4447	2.274
0.4590	2.350
0.4737	2.428
0.4889	2.509
0.5043	2.593
0.5201	2.680
0.5360	2.770
0.5522	2.862
0.5685	2.958
0.5848	3.057
0.6011	3.159
0.6173	3.265
0.6334	3.374
0.6493	3.487
0.6650	3.603
0.6804	3.724
0.6955	3.848
0.7102	3.977
0.7246	4.110
0.7383	4.247
0.7520	4.389
0.7651	4.536
0.7779	4.688
0.7902	4.844
0.8021	5.006
0.8138	5.174
0.8249	5.347
0.8355	5.525
0.8457	5.710
0.8555	5.901
0.8649	6.098
0.8734	6.302
0.8821	6.513
0.8905	6.731
0.8985	6.956
0.9063	7.188
0.9137	7.429
0.9221	7.677
0.9289	7.934
0.9354	8.199
0.9417	8.473
0.9477	8.756
0.9535	9.049
0.9591	9.352
0.9645	9.664
0.9697	9.988
0.9746	10.32
0.9795	10.67
0.9841	11.02
0.9886	11.39
0.9930	11.77
0.9972	12.17
1.001	12.57
1.005	12.99
1.009	13.43
1.013	13.88
1.016	14.34
1.019	14.82
1.023	15.32
1.026	15.83
1.030	16.36
1.033	16.90
1.036	17.47
1.039	18.05
1.043	18.66
1.046	19.28
1.049	19.93
1.052	20.59
1.055	21.28
1.058	21.99
1.061	22.73
1.065	23.49
1.068	24.27
1.073	25.08
1.076	25.92
1.080	26.79
1.084	27.68
1.088	28.61
1.092	29.57
1.097	30.56
1.102	31.58
1.107	32.63
1.113	33.72
1.119	34.85
1.122	36.02
1.129	37.22
1.138	38.47
1.147	39.75
1.158	41.08
1.170	42.45
1.184	43.87
1.200	45.34
1.219	46.86
1.240	48.42
1.263	50.04
1.290	51.71
1.320	53.44
1.353	55.23
1.391	57.08
1.433	58.99
1.479	60.96
1.530	63.00
1.586	65.10
1.646	67.28
1.712	69.53
1.784	71.85
1.860	74.26
1.941	76.74
2.028	79.30
2.119	81.96
2.215	84.70
