BOLSIG+ version: 03/2016
Collision input data:
--------------------------------------------------
N2                                                              
bolsigdb_air.dat
--------------------------------------------------
O2                                                              
bolsigdb_air.dat
--------------------------------------------------
N2(v1)                                                          
bolsigdb_air.dat
--------------------------------------------------
N2(A3)                                                          
bolsigdb_air.dat
--------------------------------------------------
O2(v1)                                                          
bolsigdb_air.dat
--------------------------------------------------
O2(v2)                                                          
bolsigdb_air.dat
--------------------------------------------------
O2(v3)                                                          
bolsigdb_air.dat
--------------------------------------------------
O2(v4)                                                          
bolsigdb_air.dat
--------------------------------------------------
O2(a1)                                                          
bolsigdb_air.dat
--------------------------------------------------
N                                                               
bolsigdb_air.dat
--------------------------------------------------
O                                                               
bolsigdb_air.dat
--------------------------------------------------
NO                                                              
bolsigdb_air.dat
--------------------------------------------------
O3                                                              
bolsigdb_air.dat
--------------------------------------------------
N2O                                                             
bolsigdb_air.dat
 
 
 
Angular frequency / N (m3/s)               0.000    
Cosine of E-B field angle                  0.000    
Gas temperature (K)                        300.0    
Excitation temperature (K)                 300.0    
Transition energy (eV)                     0.000    
Ionization degree                          0.000    
Plasma density (1/m3)                     0.2446E+26
Ion charge parameter                       1.000    
Ion/neutral mass ratio                     1.000    
e-e momentum effects                       1.000    
Energy sharing                             1.000    
Growth model                               1.000    
Maxwellian mean energy (eV)                0.000    
# of grid points                           200.0    
Precision                                 0.1000E-09
Convergence                               0.1000E-03
Maximum # of iterations                    1000.    
Mole fraction N2                          0.5905    
Mole fraction O2                          0.3903    
Mole fraction N2(v1)                      0.1601E-02
Mole fraction N2(A3)                      0.1601E-02
Mole fraction O2(v1)                      0.1601E-02
Mole fraction O2(v2)                      0.1601E-02
Mole fraction O2(v3)                      0.1601E-02
Mole fraction O2(v4)                      0.1601E-02
Mole fraction O2(a1)                      0.1601E-02
Mole fraction N                           0.1601E-02
Mole fraction O                           0.1601E-02
Mole fraction NO                          0.1601E-02
Mole fraction O3                          0.1601E-02
Mole fraction N2O                         0.1601E-02
 
 
Energy (eV) 	Electric field / N (Td)                                         
0.4993E-01	0.1000E-01
0.5031E-01	0.1033E-01
0.5071E-01	0.1068E-01
0.5111E-01	0.1104E-01
0.5152E-01	0.1141E-01
0.5194E-01	0.1179E-01
0.5238E-01	0.1218E-01
0.5282E-01	0.1259E-01
0.5328E-01	0.1301E-01
0.5375E-01	0.1344E-01
0.5423E-01	0.1389E-01
0.5472E-01	0.1436E-01
0.5523E-01	0.1484E-01
0.5576E-01	0.1533E-01
0.5630E-01	0.1585E-01
0.5685E-01	0.1638E-01
0.5742E-01	0.1693E-01
0.5800E-01	0.1749E-01
0.5861E-01	0.1808E-01
0.5923E-01	0.1868E-01
0.5986E-01	0.1930E-01
0.6052E-01	0.1995E-01
0.6119E-01	0.2062E-01
0.6188E-01	0.2131E-01
0.6259E-01	0.2202E-01
0.6332E-01	0.2276E-01
0.6406E-01	0.2352E-01
0.6483E-01	0.2430E-01
0.6562E-01	0.2511E-01
0.6642E-01	0.2595E-01
0.6725E-01	0.2682E-01
0.6809E-01	0.2772E-01
0.6896E-01	0.2865E-01
0.6984E-01	0.2960E-01
0.7075E-01	0.3059E-01
0.7168E-01	0.3162E-01
0.7262E-01	0.3267E-01
0.7359E-01	0.3377E-01
0.7458E-01	0.3489E-01
0.7558E-01	0.3606E-01
0.7661E-01	0.3727E-01
0.7766E-01	0.3851E-01
0.7873E-01	0.3980E-01
0.7982E-01	0.4113E-01
0.8093E-01	0.4251E-01
0.8206E-01	0.4393E-01
0.8321E-01	0.4540E-01
0.8438E-01	0.4691E-01
0.8557E-01	0.4848E-01
0.8678E-01	0.5010E-01
0.8801E-01	0.5178E-01
0.8926E-01	0.5351E-01
0.9053E-01	0.5530E-01
0.9181E-01	0.5715E-01
0.9312E-01	0.5906E-01
0.9443E-01	0.6103E-01
0.9577E-01	0.6307E-01
0.9711E-01	0.6518E-01
0.9847E-01	0.6736E-01
0.9984E-01	0.6962E-01
0.1012	0.7194E-01
0.1026	0.7435E-01
0.1040	0.7683E-01
0.1054	0.7940E-01
0.1068	0.8206E-01
0.1082	0.8480E-01
0.1096	0.8764E-01
0.1110	0.9057E-01
0.1124	0.9360E-01
0.1138	0.9672E-01
0.1152	0.1000
0.1165	0.1033
0.1179	0.1068
0.1192	0.1103
0.1206	0.1140
0.1219	0.1178
0.1232	0.1218
0.1244	0.1258
0.1257	0.1300
0.1269	0.1344
0.1282	0.1389
0.1293	0.1435
0.1305	0.1483
0.1317	0.1533
0.1328	0.1584
0.1339	0.1637
0.1350	0.1692
0.1361	0.1748
0.1372	0.1807
0.1382	0.1867
0.1393	0.1930
0.1403	0.1994
0.1413	0.2061
0.1424	0.2130
0.1434	0.2201
0.1444	0.2275
0.1454	0.2351
0.1464	0.2429
0.1474	0.2510
0.1484	0.2594
0.1495	0.2681
0.1505	0.2771
0.1515	0.2863
0.1526	0.2959
0.1537	0.3058
0.1548	0.3160
0.1559	0.3266
0.1570	0.3375
0.1582	0.3488
0.1594	0.3605
0.1606	0.3725
0.1619	0.3850
0.1632	0.3978
0.1645	0.4111
0.1658	0.4249
0.1672	0.4391
0.1686	0.4538
0.1701	0.4690
0.1716	0.4846
0.1732	0.5008
0.1748	0.5176
0.1764	0.5349
0.1781	0.5528
0.1799	0.5712
0.1816	0.5903
0.1835	0.6101
0.1854	0.6305
0.1874	0.6516
0.1893	0.6734
0.1914	0.6959
0.1935	0.7191
0.1957	0.7432
0.1979	0.7680
0.2002	0.7937
0.2025	0.8202
0.2049	0.8477
0.2074	0.8760
0.2099	0.9053
0.2126	0.9356
0.2153	0.9668
0.2181	0.9992
0.2209	1.033
0.2239	1.067
0.2269	1.103
0.2301	1.140
0.2333	1.178
0.2367	1.217
0.2402	1.258
0.2439	1.300
0.2477	1.343
0.2517	1.388
0.2558	1.435
0.2602	1.483
0.2647	1.532
0.2696	1.583
0.2746	1.636
0.2800	1.691
0.2856	1.748
0.2916	1.806
0.2980	1.866
0.3048	1.929
0.3121	1.993
0.3198	2.060
0.3280	2.129
0.3367	2.200
0.3460	2.274
0.3559	2.350
0.3665	2.428
0.3776	2.509
0.3894	2.593
0.4018	2.680
0.4148	2.770
0.4285	2.862
0.4427	2.958
0.4575	3.057
0.4728	3.159
0.4886	3.265
0.5048	3.374
0.5214	3.487
0.5382	3.603
0.5552	3.724
0.5724	3.848
0.5896	3.977
0.6069	4.110
0.6237	4.247
0.6408	4.389
0.6577	4.536
0.6743	4.688
0.6906	4.844
0.7071	5.006
0.7228	5.174
0.7380	5.347
0.7528	5.525
0.7672	5.710
0.7811	5.901
0.7934	6.098
0.8065	6.302
0.8191	6.513
0.8312	6.731
0.8428	6.956
0.8540	7.188
0.8669	7.429
0.8762	7.677
0.8861	7.934
0.8955	8.199
0.9045	8.473
0.9132	8.756
0.9215	9.049
0.9294	9.352
0.9371	9.664
0.9444	9.988
0.9514	10.32
0.9581	10.67
0.9645	11.02
0.9707	11.39
0.9767	11.77
0.9824	12.17
0.9879	12.57
0.9933	12.99
0.9984	13.43
1.003	13.88
1.008	14.34
1.013	14.82
1.018	15.32
1.022	15.83
1.026	16.36
1.031	16.90
1.035	17.47
1.039	18.05
1.044	18.66
1.048	19.28
1.052	19.93
1.056	20.59
1.060	21.28
1.064	21.99
1.069	22.73
1.073	23.49
1.078	24.27
1.083	25.08
1.088	25.92
1.094	26.79
1.100	27.68
1.107	28.61
1.115	29.57
1.123	30.56
1.132	31.58
1.142	32.63
1.154	33.72
1.167	34.85
1.181	36.02
1.193	37.22
1.210	38.47
1.230	39.75
1.253	41.08
1.278	42.45
1.306	43.87
1.337	45.34
1.372	46.86
1.410	48.42
1.452	50.04
1.498	51.71
1.548	53.44
1.602	55.23
1.660	57.08
1.722	58.99
1.788	60.96
1.859	63.00
1.933	65.10
2.012	67.28
2.094	69.53
2.179	71.85
2.269	74.26
2.360	76.74
2.455	79.30
2.552	81.96
2.654	84.70
