BOLSIG+ version: 03/2016
Collision input data:
--------------------------------------------------
N2                                                              
bolsigdb_air.dat
--------------------------------------------------
N2(v1)                                                          
bolsigdb_air.dat
--------------------------------------------------
N2(A3)                                                          
bolsigdb_air.dat
--------------------------------------------------
N                                                               
bolsigdb_air.dat
 
 
 
Angular frequency / N (m3/s)               0.000    
Cosine of E-B field angle                  0.000    
Gas temperature (K)                        300.0    
Excitation temperature (K)                 300.0    
Transition energy (eV)                     0.000    
Ionization degree                          0.000    
Plasma density (1/m3)                     0.2446E+26
Ion charge parameter                       1.000    
Ion/neutral mass ratio                     1.000    
e-e momentum effects                       1.000    
Energy sharing                             1.000    
Growth model                               1.000    
Maxwellian mean energy (eV)                0.000    
# of grid points                           200.0    
Precision                                 0.1000E-09
Convergence                               0.1000E-03
Maximum # of iterations                    1000.    
Mole fraction N2                          0.9997    
Mole fraction N2(v1)                      0.1000E-03
Mole fraction N2(A3)                      0.1000E-03
Mole fraction N                           0.1000E-03
 
 
Energy (eV) 	Electric field / N (Td)                                         
0.8638	0.8120E-13
0.8653	0.8148E-13
0.8668	0.8175E-13
0.8681	0.8200E-13
0.8695	0.8224E-13
0.8707	0.8247E-13
0.8719	0.8269E-13
0.8730	0.8290E-13
0.8741	0.8310E-13
0.8752	0.8329E-13
0.8762	0.8347E-13
0.8771	0.8364E-13
0.8780	0.8381E-13
0.8789	0.8397E-13
0.8798	0.8412E-13
0.8806	0.8427E-13
0.8814	0.8441E-13
0.8822	0.8455E-13
0.8829	0.8468E-13
0.8836	0.8480E-13
0.8844	0.8492E-13
0.8850	0.8504E-13
0.8857	0.8516E-13
0.8864	0.8527E-13
0.8870	0.8538E-13
0.8876	0.8548E-13
0.8883	0.8558E-13
0.8889	0.8568E-13
0.8895	0.8578E-13
0.8901	0.8588E-13
0.8907	0.8597E-13
0.8913	0.8606E-13
0.8919	0.8615E-13
0.8925	0.8624E-13
0.8931	0.8633E-13
0.8937	0.8642E-13
0.8943	0.8651E-13
0.8949	0.8659E-13
0.8955	0.8668E-13
0.8961	0.8677E-13
0.8967	0.8685E-13
0.8972	0.8695E-13
0.8979	0.8703E-13
0.8985	0.8712E-13
0.8991	0.8721E-13
0.8997	0.8729E-13
0.9004	0.8738E-13
0.9010	0.8747E-13
0.9017	0.8757E-13
0.9023	0.8766E-13
0.9030	0.8775E-13
0.9037	0.8785E-13
0.9044	0.8794E-13
0.9050	0.8805E-13
0.9058	0.8815E-13
0.9065	0.8825E-13
0.9073	0.8835E-13
0.9081	0.8846E-13
0.9089	0.8857E-13
0.9096	0.8868E-13
0.9105	0.8879E-13
0.9113	0.8891E-13
0.9122	0.8903E-13
0.9131	0.8915E-13
0.9140	0.8928E-13
0.9149	0.8941E-13
0.9158	0.8954E-13
0.9168	0.8968E-13
0.9176	0.8983E-13
0.9187	0.8996E-13
0.9197	0.9010E-13
0.9207	0.9026E-13
0.9218	0.9041E-13
0.9229	0.9057E-13
0.9240	0.9073E-13
0.9251	0.9090E-13
0.9262	0.9107E-13
0.9274	0.9126E-13
0.9286	0.9143E-13
0.9298	0.9162E-13
0.9311	0.9181E-13
0.9323	0.9201E-13
0.9336	0.9221E-13
0.9350	0.9242E-13
0.9363	0.9263E-13
0.9377	0.9285E-13
0.9391	0.9308E-13
0.9406	0.9331E-13
0.9420	0.9354E-13
0.9435	0.9379E-13
0.9450	0.9404E-13
0.9465	0.9429E-13
0.9481	0.9455E-13
0.9497	0.9482E-13
0.9513	0.9509E-13
0.9530	0.9538E-13
0.9546	0.9567E-13
0.9564	0.9596E-13
0.9578	0.9627E-13
0.9595	0.9657E-13
0.9613	0.9689E-13
0.9630	0.9721E-13
0.9648	0.9754E-13
0.9666	0.9788E-13
0.9684	0.9822E-13
0.9703	0.9857E-13
0.9721	0.9893E-13
0.9739	0.9930E-13
0.9759	0.9967E-13
0.9778	0.1001E-12
0.9796	0.1004E-12
0.9816	0.1008E-12
0.9835	0.1012E-12
0.9855	0.1016E-12
0.9875	0.1021E-12
0.9894	0.1025E-12
0.9914	0.1029E-12
0.9934	0.1034E-12
0.9954	0.1038E-12
0.9974	0.1043E-12
0.9994	0.1047E-12
1.001	0.1052E-12
1.003	0.1057E-12
1.005	0.1061E-12
1.008	0.1066E-12
1.010	0.1071E-12
1.012	0.1076E-12
1.014	0.1081E-12
1.016	0.1086E-12
1.018	0.1091E-12
1.020	0.1097E-12
1.022	0.1102E-12
1.024	0.1107E-12
1.026	0.1113E-12
1.028	0.1118E-12
1.030	0.1123E-12
1.032	0.1129E-12
1.034	0.1135E-12
1.036	0.1140E-12
1.038	0.1146E-12
1.040	0.1152E-12
1.042	0.1157E-12
1.045	0.1163E-12
1.047	0.1168E-12
1.049	0.1174E-12
1.051	0.1180E-12
1.053	0.1185E-12
1.055	0.1191E-12
1.057	0.1197E-12
1.060	0.1203E-12
1.062	0.1209E-12
1.064	0.1214E-12
1.066	0.1220E-12
1.069	0.1227E-12
1.072	0.1233E-12
1.074	0.1239E-12
1.076	0.1245E-12
1.079	0.1252E-12
1.082	0.1258E-12
1.085	0.1264E-12
1.087	0.1271E-12
1.091	0.1278E-12
1.094	0.1286E-12
1.098	0.1293E-12
1.101	0.1300E-12
1.106	0.1307E-12
1.110	0.1314E-12
1.115	0.1322E-12
1.122	0.1329E-12
1.128	0.1337E-12
1.135	0.1342E-12
1.144	0.1350E-12
1.153	0.1358E-12
1.164	0.1367E-12
1.177	0.1375E-12
1.191	0.1384E-12
1.208	0.1393E-12
1.228	0.1402E-12
1.250	0.1416E-12
1.276	0.1426E-12
1.304	0.1436E-12
1.337	0.1446E-12
1.374	0.1456E-12
1.416	0.1467E-12
1.463	0.1477E-12
1.517	0.1485E-12
1.574	0.1496E-12
1.638	0.1507E-12
1.708	0.1519E-12
1.783	0.1530E-12
1.865	0.1542E-12
1.953	0.1554E-12
2.045	0.1568E-12
2.144	0.1580E-12
2.249	0.1592E-12
2.358	0.1604E-12
2.473	0.1616E-12
2.591	0.1628E-12
2.713	0.1639E-12
2.838	0.1651E-12
2.967	0.1662E-12
3.097	0.1674E-12
3.230	0.1685E-12
3.363	0.1697E-12
3.497	0.1708E-12
3.632	0.1720E-12
3.767	0.1732E-12
3.902	0.1743E-12
4.037	0.1754E-12
4.172	0.1765E-12
4.307	0.1777E-12
4.441	0.1788E-12
4.574	0.1799E-12
4.710	0.1810E-12
4.844	0.1821E-12
4.976	0.1832E-12
5.108	0.1844E-12
5.240	0.1855E-12
5.372	0.1867E-12
5.504	0.1878E-12
5.637	0.1890E-12
5.770	0.1902E-12
5.904	0.1914E-12
6.039	0.1927E-12
6.175	0.1939E-12
6.311	0.1952E-12
6.451	0.1965E-12
6.592	0.1978E-12
6.736	0.1991E-12
6.882	0.2004E-12
7.030	0.2018E-12
7.181	0.2032E-12
7.335	0.2046E-12
7.493	0.2060E-12
7.655	0.2075E-12
7.820	0.2090E-12
7.992	0.2105E-12
8.166	0.2120E-12
8.344	0.2136E-12
8.527	0.2152E-12
8.715	0.2168E-12
8.907	0.2186E-12
9.106	0.2203E-12
9.311	0.2220E-12
9.522	0.2238E-12
9.739	0.2256E-12
9.963	0.2275E-12
10.19	0.2294E-12
10.43	0.2313E-12
10.68	0.2333E-12
10.93	0.2352E-12
11.19	0.2373E-12
11.46	0.2394E-12
11.74	0.2415E-12
12.03	0.2437E-12
12.32	0.2459E-12
12.63	0.2481E-12
12.95	0.2504E-12
13.28	0.2528E-12
13.61	0.2552E-12
13.97	0.2576E-12
14.33	0.2600E-12
14.70	0.2625E-12
15.09	0.2651E-12
15.49	0.2677E-12
15.91	0.2703E-12
16.34	0.2730E-12
16.78	0.2757E-12
17.24	0.2785E-12
17.72	0.2813E-12
18.22	0.2842E-12
18.73	0.2871E-12
19.26	0.2900E-12
19.81	0.2930E-12
20.39	0.2961E-12
20.98	0.2992E-12
21.60	0.3023E-12
22.24	0.3054E-12
22.90	0.3086E-12
23.59	0.3119E-12
24.31	0.3151E-12
25.05	0.3185E-12
25.83	0.3218E-12
26.64	0.3252E-12
27.47	0.3286E-12
28.35	0.3321E-12
29.25	0.3356E-12
30.20	0.3391E-12
31.19	0.3426E-12
32.21	0.3462E-12
33.28	0.3498E-12
34.40	0.3534E-12
35.57	0.3571E-12
36.78	0.3607E-12
38.05	0.3644E-12
39.38	0.3681E-12
40.77	0.3718E-12
42.22	0.3755E-12
43.73	0.3792E-12
45.32	0.3829E-12
46.98	0.3867E-12
48.72	0.3904E-12
50.54	0.3941E-12
52.46	0.3978E-12
54.46	0.4015E-12
56.56	0.4052E-12
58.77	0.4088E-12
61.09	0.4124E-12
63.53	0.4160E-12
66.10	0.4196E-12
68.79	0.4231E-12
71.63	0.4266E-12
74.63	0.4300E-12
77.78	0.4334E-12
81.11	0.4367E-12
 
 
Energy (eV)	Total ionization freq. /N (m3/s)
0.2485	0.000
0.2552	0.000
0.2621	0.000
0.2691	0.000
0.2763	0.000
0.2837	0.000
0.2913	0.000
0.2990	0.000
0.3069	0.000
0.3150	0.000
0.3233	0.000
0.3317	0.000
0.3403	0.000
0.3491	0.000
0.3581	0.000
0.3672	0.000
0.3765	0.000
0.3860	0.000
0.3956	0.000
0.4054	0.000
0.4153	0.000
0.4254	0.000
0.4356	0.000
0.4459	0.000
0.4564	0.000
0.4669	0.000
0.4776	0.000
0.4883	0.000
0.4991	0.000
0.5099	0.000
0.5207	0.000
0.5316	0.000
0.5425	0.000
0.5533	0.000
0.5641	0.000
0.5749	0.000
0.5855	0.000
0.5961	0.000
0.6066	0.000
0.6169	0.000
0.6272	0.000
0.6372	0.000
0.6471	0.000
0.6568	0.000
0.6663	0.000
0.6755	0.000
0.6846	0.000
0.6934	0.000
0.7020	0.000
0.7104	0.000
0.7185	0.000
0.7263	0.000
0.7339	0.000
0.7412	0.000
0.7483	0.000
0.7551	0.000
0.7617	0.000
0.7680	0.000
0.7740	0.000
0.7798	0.000
0.7854	0.000
0.7907	0.000
0.7958	0.000
0.8006	0.000
0.8052	0.000
0.8097	0.000
0.8139	0.000
0.8179	0.000
0.8217	0.000
0.8253	0.000
0.8288	0.000
0.8320	0.000
0.8351	0.000
0.8381	0.000
0.8409	0.000
0.8436	0.000
0.8461	0.000
0.8484	0.000
0.8508	0.000
0.8530	0.000
0.8550	0.000
0.8570	0.000
0.8588	0.000
0.8606	0.000
0.8622	0.000
0.8638	0.000
0.8653	0.000
0.8668	0.000
0.8681	0.000
0.8695	0.000
0.8707	0.000
0.8719	0.000
0.8730	0.000
0.8741	0.000
0.8752	0.000
0.8762	0.000
0.8771	0.000
0.8780	0.000
0.8789	0.000
0.8798	0.000
0.8806	0.000
0.8814	0.000
0.8822	0.000
0.8829	0.000
0.8836	0.000
0.8844	0.000
0.8850	0.000
0.8857	0.000
0.8864	0.000
0.8870	0.000
0.8876	0.000
0.8883	0.000
0.8889	0.000
0.8895	0.000
0.8901	0.000
0.8907	0.000
0.8913	0.000
0.8919	0.000
0.8925	0.000
0.8931	0.000
0.8937	0.000
0.8943	0.000
0.8949	0.000
0.8955	0.000
0.8961	0.000
0.8967	0.000
0.8972	0.000
0.8979	0.000
0.8985	0.000
0.8991	0.000
0.8997	0.000
0.9004	0.000
0.9010	0.000
0.9017	0.000
0.9023	0.000
0.9030	0.000
0.9037	0.000
0.9044	0.000
0.9050	0.000
0.9058	0.000
0.9065	0.000
0.9073	0.000
0.9081	0.000
0.9089	0.000
0.9096	0.000
0.9105	0.000
0.9113	0.000
0.9122	0.000
0.9131	0.000
0.9140	0.000
0.9149	0.000
0.9158	0.000
0.9168	0.000
0.9176	0.000
0.9187	0.000
0.9197	0.000
0.9207	0.000
0.9218	0.000
0.9229	0.000
0.9240	0.000
0.9251	0.000
0.9262	0.000
0.9274	0.000
0.9286	0.000
0.9298	0.000
0.9311	0.000
0.9323	0.000
0.9336	0.000
0.9350	0.000
0.9363	0.000
0.9377	0.000
0.9391	0.000
0.9406	0.000
0.9420	0.000
0.9435	0.000
0.9450	0.000
0.9465	0.000
0.9481	0.000
0.9497	0.000
0.9513	0.000
0.9530	0.000
0.9546	0.000
0.9564	0.000
0.9578	0.000
0.9595	0.000
0.9613	0.000
0.9630	0.000
0.9648	0.000
0.9666	0.000
0.9684	0.000
0.9703	0.000
0.9721	0.000
0.9739	0.000
0.9759	0.000
0.9778	0.000
0.9796	0.000
0.9816	0.000
0.9835	0.000
0.9855	0.000
0.9875	0.000
0.9894	0.000
0.9914	0.000
0.9934	0.000
0.9954	0.000
0.9974	0.000
0.9994	0.000
1.001	0.000
1.003	0.000
1.005	0.000
1.008	0.000
1.010	0.000
1.012	0.000
1.014	0.000
1.016	0.000
1.018	0.000
1.020	0.000
1.022	0.000
1.024	0.000
1.026	0.000
1.028	0.000
1.030	0.000
1.032	0.000
1.034	0.1415E-27
1.036	0.1732E-27
1.038	0.2109E-27
1.040	0.2554E-27
1.042	0.3077E-27
1.045	0.3689E-27
1.047	0.4400E-27
1.049	0.5224E-27
1.051	0.6178E-27
1.053	0.7327E-27
1.055	0.8616E-27
1.057	0.1014E-26
1.060	0.1197E-26
1.062	0.1424E-26
1.064	0.1720E-26
1.066	0.2125E-26
1.069	0.2653E-26
1.072	0.3502E-26
1.074	0.4833E-26
1.076	0.6973E-26
1.079	0.1046E-25
1.082	0.1616E-25
1.085	0.2544E-25
1.087	0.4047E-25
1.091	0.6458E-25
1.094	0.1357E-24
1.098	0.2292E-24
1.101	0.3898E-24
1.106	0.6675E-24
1.110	0.1150E-23
1.115	0.1991E-23
1.122	0.3459E-23
1.128	0.6017E-23
1.135	0.1077E-22
1.144	0.1873E-22
1.153	0.3243E-22
1.164	0.5581E-22
1.177	0.9532E-22
1.191	0.1613E-21
1.208	0.2703E-21
1.228	0.4481E-21
1.250	0.7322E-21
1.276	0.1186E-20
1.304	0.1900E-20
1.337	0.3005E-20
1.374	0.4697E-20
1.416	0.7253E-20
1.463	0.1107E-19
1.517	0.1677E-19
1.574	0.2499E-19
1.638	0.3681E-19
1.708	0.5360E-19
1.783	0.7718E-19
1.865	0.1099E-18
1.953	0.1549E-18
2.045	0.2157E-18
2.144	0.2977E-18
2.249	0.4069E-18
2.358	0.5507E-18
2.473	0.7384E-18
2.591	0.9811E-18
2.713	0.1292E-17
2.838	0.1687E-17
2.967	0.2188E-17
3.097	0.2811E-17
3.230	0.3585E-17
3.363	0.4539E-17
3.497	0.5707E-17
3.632	0.7128E-17
3.767	0.8846E-17
3.902	0.1091E-16
4.037	0.1338E-16
4.172	0.1632E-16
4.307	0.1979E-16
4.441	0.2389E-16
4.574	0.2870E-16
4.710	0.3433E-16
4.844	0.4086E-16
4.976	0.4843E-16
5.108	0.5717E-16
5.240	0.6723E-16
5.372	0.7876E-16
5.504	0.9196E-16
5.637	0.1070E-15
5.770	0.1241E-15
5.904	0.1434E-15
6.039	0.1653E-15
6.175	0.1900E-15
6.311	0.2176E-15
6.451	0.2487E-15
6.592	0.2835E-15
6.736	0.3224E-15
6.882	0.3657E-15
7.030	0.4138E-15
7.181	0.4671E-15
7.335	0.5261E-15
7.493	0.5913E-15
7.655	0.6632E-15
7.820	0.7422E-15
7.992	0.8293E-15
8.166	0.9244E-15
8.344	0.1028E-14
8.527	0.1142E-14
8.715	0.1266E-14
8.907	0.1401E-14
9.106	0.1547E-14
9.311	0.1706E-14
9.522	0.1878E-14
9.739	0.2063E-14
9.963	0.2264E-14
10.19	0.2480E-14
10.43	0.2713E-14
10.68	0.2962E-14
10.93	0.3231E-14
11.19	0.3518E-14
11.46	0.3825E-14
11.74	0.4153E-14
12.03	0.4504E-14
12.32	0.4877E-14
12.63	0.5274E-14
12.95	0.5696E-14
13.28	0.6145E-14
13.61	0.6620E-14
13.97	0.7123E-14
14.33	0.7655E-14
14.70	0.8219E-14
15.09	0.8813E-14
15.49	0.9439E-14
15.91	0.1010E-13
16.34	0.1079E-13
16.78	0.1152E-13
17.24	0.1228E-13
17.72	0.1309E-13
18.22	0.1393E-13
18.73	0.1481E-13
19.26	0.1573E-13
19.81	0.1668E-13
20.39	0.1769E-13
20.98	0.1873E-13
21.60	0.1982E-13
22.24	0.2095E-13
22.90	0.2212E-13
23.59	0.2334E-13
24.31	0.2461E-13
25.05	0.2592E-13
25.83	0.2728E-13
26.64	0.2869E-13
27.47	0.3015E-13
28.35	0.3165E-13
29.25	0.3320E-13
30.20	0.3480E-13
31.19	0.3645E-13
32.21	0.3814E-13
33.28	0.3988E-13
34.40	0.4167E-13
35.57	0.4351E-13
36.78	0.4540E-13
38.05	0.4733E-13
39.38	0.4931E-13
40.77	0.5133E-13
42.22	0.5340E-13
43.73	0.5552E-13
45.32	0.5767E-13
46.98	0.5987E-13
48.72	0.6211E-13
50.54	0.6438E-13
52.46	0.6670E-13
54.46	0.6905E-13
56.56	0.7144E-13
58.77	0.7386E-13
61.09	0.7631E-13
63.53	0.7878E-13
66.10	0.8129E-13
68.79	0.8382E-13
71.63	0.8637E-13
74.63	0.8895E-13
77.78	0.9154E-13
81.11	0.9414E-13
 
 
Energy (eV)	Townsend ioniz. coef. alpha/N (m2)
0.2485	0.000
0.2552	0.000
0.2621	0.000
0.2691	0.000
0.2763	0.000
0.2837	0.000
0.2913	0.000
0.2990	0.000
0.3069	0.000
0.3150	0.000
0.3233	0.000
0.3317	0.000
0.3403	0.000
0.3491	0.000
0.3581	0.000
0.3672	0.000
0.3765	0.000
0.3860	0.000
0.3956	0.000
0.4054	0.000
0.4153	0.000
0.4254	0.000
0.4356	0.000
0.4459	0.000
0.4564	0.000
0.4669	0.000
0.4776	0.000
0.4883	0.000
0.4991	0.000
0.5099	0.000
0.5207	0.000
0.5316	0.000
0.5425	0.000
0.5533	0.000
0.5641	0.000
0.5749	0.000
0.5855	0.000
0.5961	0.000
0.6066	0.000
0.6169	0.000
0.6272	0.000
0.6372	0.000
0.6471	0.000
0.6568	0.000
0.6663	0.000
0.6755	0.000
0.6846	0.000
0.6934	0.000
0.7020	0.000
0.7104	0.000
0.7185	0.000
0.7263	0.000
0.7339	0.000
0.7412	0.000
0.7483	0.000
0.7551	0.000
0.7617	0.000
0.7680	0.000
0.7740	0.000
0.7798	0.000
0.7854	0.000
0.7907	0.000
0.7958	0.000
0.8006	0.000
0.8052	0.000
0.8097	0.000
0.8139	0.000
0.8179	0.000
0.8217	0.000
0.8253	0.000
0.8288	0.000
0.8320	0.000
0.8351	0.000
0.8381	0.000
0.8409	0.000
0.8436	0.000
0.8461	0.000
0.8484	0.000
0.8508	0.000
0.8530	0.000
0.8550	0.000
0.8570	0.000
0.8588	0.000
0.8606	0.000
0.8622	0.000
0.8638	0.000
0.8653	0.000
0.8668	0.000
0.8681	0.000
0.8695	0.000
0.8707	0.000
0.8719	0.000
0.8730	0.000
0.8741	0.000
0.8752	0.000
0.8762	0.000
0.8771	0.000
0.8780	0.000
0.8789	0.000
0.8798	0.000
0.8806	0.000
0.8814	0.000
0.8822	0.000
0.8829	0.000
0.8836	0.000
0.8844	0.000
0.8850	0.000
0.8857	0.000
0.8864	0.000
0.8870	0.000
0.8876	0.000
0.8883	0.000
0.8889	0.000
0.8895	0.000
0.8901	0.000
0.8907	0.000
0.8913	0.000
0.8919	0.000
0.8925	0.000
0.8931	0.000
0.8937	0.000
0.8943	0.000
0.8949	0.000
0.8955	0.000
0.8961	0.000
0.8967	0.000
0.8972	0.000
0.8979	0.000
0.8985	0.000
0.8991	0.000
0.8997	0.000
0.9004	0.000
0.9010	0.000
0.9017	0.000
0.9023	0.000
0.9030	0.000
0.9037	0.000
0.9044	0.000
0.9050	0.000
0.9058	0.000
0.9065	0.000
0.9073	0.000
0.9081	0.000
0.9089	0.000
0.9096	0.000
0.9105	0.000
0.9113	0.000
0.9122	0.000
0.9131	0.000
0.9140	0.000
0.9149	0.000
0.9158	0.000
0.9168	0.000
0.9176	0.000
0.9187	0.000
0.9197	0.000
0.9207	0.000
0.9218	0.000
0.9229	0.000
0.9240	0.000
0.9251	0.000
0.9262	0.000
0.9274	0.000
0.9286	0.000
0.9298	0.000
0.9311	0.000
0.9323	0.000
0.9336	0.000
0.9350	0.000
0.9363	0.000
0.9377	0.000
0.9391	0.000
0.9406	0.000
0.9420	0.000
0.9435	0.000
0.9450	0.000
0.9465	0.000
0.9481	0.000
0.9497	0.000
0.9513	0.000
0.9530	0.000
0.9546	0.000
0.9564	0.000
0.9578	0.000
0.9595	0.000
0.9613	0.000
0.9630	0.000
0.9648	0.000
0.9666	0.000
0.9684	0.000
0.9703	0.000
0.9721	0.000
0.9739	0.000
0.9759	0.000
0.9778	0.000
0.9796	0.000
0.9816	0.000
0.9835	0.000
0.9855	0.000
0.9875	0.000
0.9894	0.000
0.9914	0.000
0.9934	0.000
0.9954	0.000
0.9974	0.000
0.9994	0.000
1.001	0.000
1.003	0.000
1.005	0.000
1.008	0.000
1.010	0.000
1.012	0.000
1.014	0.000
1.016	0.000
1.018	0.000
1.020	0.000
1.022	0.000
1.024	0.000
1.026	0.000
1.028	0.000
1.030	0.000
1.032	0.000
1.034	0.6160E-32
1.036	0.7332E-32
1.038	0.8680E-32
1.040	0.1022E-31
1.042	0.1198E-31
1.045	0.1396E-31
1.047	0.1619E-31
1.049	0.1869E-31
1.051	0.2150E-31
1.053	0.2478E-31
1.055	0.2833E-31
1.057	0.3241E-31
1.060	0.3721E-31
1.062	0.4306E-31
1.064	0.5056E-31
1.066	0.6074E-31
1.069	0.7378E-31
1.072	0.9471E-31
1.074	0.1271E-30
1.076	0.1784E-30
1.079	0.2602E-30
1.082	0.3908E-30
1.085	0.5986E-30
1.087	0.9263E-30
1.091	0.1438E-29
1.094	0.2944E-29
1.098	0.4835E-29
1.101	0.8001E-29
1.106	0.1333E-28
1.110	0.2234E-28
1.115	0.3764E-28
1.122	0.6364E-28
1.128	0.1077E-27
1.135	0.1873E-27
1.144	0.3171E-27
1.153	0.5345E-27
1.164	0.8957E-27
1.177	0.1490E-26
1.191	0.2455E-26
1.208	0.4006E-26
1.228	0.6469E-26
1.250	0.1033E-25
1.276	0.1630E-25
1.304	0.2544E-25
1.337	0.3921E-25
1.374	0.5973E-25
1.416	0.8990E-25
1.463	0.1337E-24
1.517	0.1971E-24
1.574	0.2863E-24
1.638	0.4110E-24
1.708	0.5836E-24
1.783	0.8194E-24
1.865	0.1138E-23
1.953	0.1563E-23
2.045	0.2126E-23
2.144	0.2861E-23
2.249	0.3812E-23
2.358	0.5030E-23
2.473	0.6575E-23
2.591	0.8515E-23
2.713	0.1093E-22
2.838	0.1391E-22
2.967	0.1757E-22
3.097	0.2200E-22
3.230	0.2733E-22
3.363	0.3372E-22
3.497	0.4130E-22
3.632	0.5025E-22
3.767	0.6075E-22
3.902	0.7299E-22
4.037	0.8717E-22
4.172	0.1035E-21
4.307	0.1223E-21
4.441	0.1437E-21
4.574	0.1681E-21
4.710	0.1957E-21
4.844	0.2268E-21
4.976	0.2618E-21
5.108	0.3009E-21
5.240	0.3445E-21
5.372	0.3930E-21
5.504	0.4468E-21
5.637	0.5061E-21
5.770	0.5715E-21
5.904	0.6434E-21
6.039	0.7222E-21
6.175	0.8082E-21
6.311	0.9021E-21
6.451	0.1004E-20
6.592	0.1115E-20
6.736	0.1235E-20
6.882	0.1364E-20
7.030	0.1504E-20
7.181	0.1654E-20
7.335	0.1816E-20
7.493	0.1988E-20
7.655	0.2173E-20
7.820	0.2371E-20
7.992	0.2581E-20
8.166	0.2804E-20
8.344	0.3042E-20
8.527	0.3293E-20
8.715	0.3559E-20
8.907	0.3840E-20
9.106	0.4137E-20
9.311	0.4449E-20
9.522	0.4776E-20
9.739	0.5120E-20
9.963	0.5481E-20
10.19	0.5858E-20
10.43	0.6252E-20
10.68	0.6663E-20
10.93	0.7092E-20
11.19	0.7537E-20
11.46	0.8000E-20
11.74	0.8480E-20
12.03	0.8978E-20
12.32	0.9493E-20
12.63	0.1002E-19
12.95	0.1057E-19
13.28	0.1114E-19
13.61	0.1172E-19
13.97	0.1232E-19
14.33	0.1294E-19
14.70	0.1357E-19
15.09	0.1422E-19
15.49	0.1488E-19
15.91	0.1555E-19
16.34	0.1624E-19
16.78	0.1695E-19
17.24	0.1766E-19
17.72	0.1839E-19
18.22	0.1913E-19
18.73	0.1988E-19
19.26	0.2064E-19
19.81	0.2141E-19
20.39	0.2219E-19
20.98	0.2298E-19
21.60	0.2377E-19
22.24	0.2457E-19
22.90	0.2537E-19
23.59	0.2617E-19
24.31	0.2698E-19
25.05	0.2779E-19
25.83	0.2860E-19
26.64	0.2941E-19
27.47	0.3022E-19
28.35	0.3102E-19
29.25	0.3182E-19
30.20	0.3261E-19
31.19	0.3339E-19
32.21	0.3417E-19
33.28	0.3493E-19
34.40	0.3568E-19
35.57	0.3642E-19
36.78	0.3715E-19
38.05	0.3786E-19
39.38	0.3855E-19
40.77	0.3923E-19
42.22	0.3988E-19
43.73	0.4052E-19
45.32	0.4113E-19
46.98	0.4172E-19
48.72	0.4228E-19
50.54	0.4281E-19
52.46	0.4332E-19
54.46	0.4380E-19
56.56	0.4425E-19
58.77	0.4466E-19
61.09	0.4505E-19
63.53	0.4540E-19
66.10	0.4572E-19
68.79	0.4600E-19
71.63	0.4624E-19
74.63	0.4645E-19
77.78	0.4662E-19
81.11	0.4675E-19
 
 
Energy (eV)	Power /N (eV m3/s)
0.2485	0.7470E-21
0.2552	0.7815E-21
0.2621	0.8177E-21
0.2691	0.8556E-21
0.2763	0.8955E-21
0.2837	0.9366E-21
0.2913	0.9805E-21
0.2990	0.1026E-20
0.3069	0.1075E-20
0.3150	0.1125E-20
0.3233	0.1179E-20
0.3317	0.1234E-20
0.3403	0.1293E-20
0.3491	0.1354E-20
0.3581	0.1419E-20
0.3672	0.1487E-20
0.3765	0.1558E-20
0.3860	0.1632E-20
0.3956	0.1710E-20
0.4054	0.1792E-20
0.4153	0.1878E-20
0.4254	0.1968E-20
0.4356	0.2062E-20
0.4459	0.2161E-20
0.4564	0.2265E-20
0.4669	0.2374E-20
0.4776	0.2488E-20
0.4883	0.2607E-20
0.4991	0.2732E-20
0.5099	0.2864E-20
0.5207	0.3002E-20
0.5316	0.3146E-20
0.5425	0.3298E-20
0.5533	0.3457E-20
0.5641	0.3623E-20
0.5749	0.3799E-20
0.5855	0.3983E-20
0.5961	0.4176E-20
0.6066	0.4380E-20
0.6169	0.4593E-20
0.6272	0.4818E-20
0.6372	0.5055E-20
0.6471	0.5305E-20
0.6568	0.5568E-20
0.6663	0.5846E-20
0.6755	0.6138E-20
0.6846	0.6448E-20
0.6934	0.6774E-20
0.7020	0.7120E-20
0.7104	0.7485E-20
0.7185	0.7872E-20
0.7263	0.8282E-20
0.7339	0.8717E-20
0.7412	0.9177E-20
0.7483	0.9666E-20
0.7551	0.1018E-19
0.7617	0.1074E-19
0.7680	0.1132E-19
0.7740	0.1194E-19
0.7798	0.1260E-19
0.7854	0.1331E-19
0.7907	0.1406E-19
0.7958	0.1485E-19
0.8006	0.1570E-19
0.8052	0.1660E-19
0.8097	0.1757E-19
0.8139	0.1859E-19
0.8179	0.1968E-19
0.8217	0.2085E-19
0.8253	0.2209E-19
0.8288	0.2341E-19
0.8320	0.2483E-19
0.8351	0.2633E-19
0.8381	0.2794E-19
0.8409	0.2965E-19
0.8436	0.3148E-19
0.8461	0.3343E-19
0.8484	0.3550E-19
0.8508	0.3773E-19
0.8530	0.4009E-19
0.8550	0.4262E-19
0.8570	0.4532E-19
0.8588	0.4820E-19
0.8606	0.5127E-19
0.8622	0.5455E-19
0.8638	0.5805E-19
0.8653	0.6178E-19
0.8668	0.6577E-19
0.8681	0.7002E-19
0.8695	0.7457E-19
0.8707	0.7941E-19
0.8719	0.8459E-19
0.8730	0.9011E-19
0.8741	0.9601E-19
0.8752	0.1023E-18
0.8762	0.1090E-18
