0.7002E-01	1.2434108628559932	0.05691640648127401
0.7733E-01	1.218469046797389	0.06182299324690108
0.8516E-01	1.1939361129692536	0.06693402112776262
0.9358E-01	1.1694031791411184	0.07229037834690549
0.1028	1.1440524808520451	0.07785117668128284
0.1130	1.1174751358715653	0.08373908080003534
0.1248	1.0847645574340514	0.09007675537230363
0.1386	1.0540983901488823	0.09670064750590018
0.1555	1.0185256360980859	0.10389697476215322
0.1768	0.9772285308207248	0.11174751358715654
0.2042	0.9277537809339852	0.12053848154223835
0.2389	0.8729635620511497	0.12973833172778912
0.2819	0.8112223452503422	0.13946972881294947
0.3337	0.7449834239143768	0.14973267279771943
0.3919	0.6779267381174735	0.15930051699069223
0.4549	0.6125055812424459	0.1682141496149147
0.5206	0.5515821289025765	0.17635090600124628
0.5867	0.4967919100197409	0.18334279214226484
0.6525	0.44854380682440803	0.189353360930158
0.7180	0.40663337820134343	0.19438261236492577
0.7837	0.3699157539052342	0.19875765223094324
0.8502	0.3380638281517051	0.20231492763602288
0.9189	0.3099736189184902	0.205299767918446
0.9910	0.28486824996769833	0.20787572597040022
1.068	0.2623388390688607	0.2099610253457917
1.151	0.241731174653227	0.21167833071376116
1.591	0.19556837083328563	0.21188277182899565
1.662	0.1820752572278112	0.2127005362899335
1.743	0.16911369052194636	0.21331385963563684
1.835	0.15656100604655043	0.21368185364305892
1.938	0.1445398684707641	0.2137636300891527
2.054	0.1330502777945874	0.2135591889739182
2.181	0.12213312224106716	0.21302764207430863
2.322	0.11187017825629719	0.21225076583641767
2.475	0.10226144584027753	0.2111058955911047
2.637	0.09355225433128947	0.20975658423055726
2.817	0.08529283327581724	0.2080392788625878
3.012	0.07768762378909529	0.20607664415633695
3.217	0.07073662587112359	0.20386868011180476
3.432	0.06448072774494908	0.201497163175085
3.652	0.058879041187524836	0.19900298156922458
3.872	0.05397245442189778	0.19650879996336415
4.086	0.04972007922502098	0.19405550658055062
4.292	0.04608102737384757	0.19168398964383088
4.486	0.043014410645330646	0.1895169138223456
4.666	0.04039347554802485	0.18747250267000098
4.834	0.03818142268118799	0.1856325326328908
4.990	0.03629647559872625	0.18395611548796825
5.136	0.03467321314376463	0.18240236301218632
5.273	0.03325848062634216	0.181012163428592
5.404	0.032003212178802566	0.17970374029109143
5.531	0.030882874867317715	0.17847709359968467
5.655	0.029868846935754787	0.1773322233543717
5.779	0.02893250662798096	0.1762282413321056
5.902	0.028069765121691532	0.1751651475328864
6.027	0.02727244477227713	0.1741429419567141
6.153	0.026520101468214315	0.1731616246035887
6.284	0.025816824031807767	0.17222119547351017
6.418	0.02515443481844811	0.17128076634343165
6.556	0.024528845005830663	0.17038122543640002
6.700	0.023931876949346034	0.16952257275241528
6.849	0.023363530648994234	0.16866392006843053
7.005	0.022823806104775256	0.1678461556074927
7.167	0.022308614494384413	0.16711016759264863
7.337	0.02180977817321233	0.16637417957780457
7.516	0.021327297141259	0.1656790797860074
7.704	0.020865260220829115	0.16502486821725715
7.904	0.0204154897673133	0.16441154487155374
8.116	0.019977985780711555	0.16392088619499104
8.342	0.019556837083328563	0.16347111574147521
8.585	0.01914795485285964	0.1631031217340532
8.848	0.018751339089304785	0.16285779239577183
9.132	0.018366989792663997	0.16273512772663115
9.443	0.018003084607546658	0.16277601594967805
9.783	0.017651445889343385	0.16302134528795942
10.16	0.01731616246035887	0.16351200396452212
10.57	0.017009500787507178	0.16432976842545996
11.04	0.016719194403874243	0.16551552689381982
11.55	0.01645342095406944	0.1671919440387424
12.13	0.016212180438092777	0.1694407963063215
12.79	0.01599547285594425	0.17242563658874463
13.53	0.015799209385319164	0.1762282413321056
14.37	0.015631567670826907	0.18113482809773268
15.33	0.015476192423248717	0.18710450866257894
16.43	0.01534535010949866	0.1946279417032071
17.69	0.015226774262662673	0.20366423899657027
19.13	0.015120464882740754	0.2145813945500905
20.78	0.015018244325123524	0.22758384947900226
22.67	0.014924201412115673	0.24295782134463373
24.85	0.01482606967680313	0.26090775126221943
27.34	0.0147238491191859	0.2818016332391814
30.20	0.01461345091695929	0.3059256848368478
33.49	0.014498963892427993	0.3338523411778752
37.27	0.014368121578677936	0.36594959626968565
41.65	0.014233190442623193	0.40303521457321695
46.72	0.014085992839654381	0.44609051344159445
52.65	0.013942884058990258	0.4967919100197409
59.63	0.013803864100630824	0.5568975978986724
67.90	0.013673021786880768	0.6292697526916717
77.80	0.013562623584654161	0.717588314472959
