BOLSIG+ version: 03/2016
Collision input data:
--------------------------------------------------
Ar                                                              
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
Ar(1s2)                                                         
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
Ar(1s3)                                                         
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
Ar(1s4)                                                         
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
Ar(1s5)                                                         
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
O2                                                              
o2_cs.txt
--------------------------------------------------
O2(0.98)                                                        
o2_cs.txt
--------------------------------------------------
O2(1.63)                                                        
o2_cs.txt
--------------------------------------------------
H2O                                                             
h2o_and_h_cs.txt
--------------------------------------------------
H                                                               
h2o_and_h_cs.txt
--------------------------------------------------
H(2p)(10.2eV)                                                   
h2o_and_h_cs.txt
--------------------------------------------------
H(2s)(10.2eV)                                                   
h2o_and_h_cs.txt
 
 
 
Angular frequency / N (m3/s)               0.000    
Cosine of E-B field angle                  0.000    
Gas temperature (K)                        300.0    
Excitation temperature (K)                 300.0    
Transition energy (eV)                     0.000    
Ionization degree                          0.000    
Plasma density (1/m3)                     0.2446E+26
Ion charge parameter                       1.000    
Ion/neutral mass ratio                     1.000    
e-e momentum effects                       1.000    
Energy sharing                             1.000    
Growth model                               1.000    
Maxwellian mean energy (eV)                0.000    
# of grid points                           200.0    
Precision                                 0.1000E-09
Convergence                               0.1000E-03
Maximum # of iterations                    1000.    
Mole fraction Ar                          0.9700    
Mole fraction Ar(1s2)                     0.1000E-02
Mole fraction Ar(1s3)                     0.1000E-02
Mole fraction Ar(1s4)                     0.1000E-02
Mole fraction Ar(1s5)                     0.1000E-02
Mole fraction O2                          0.1000E-02
Mole fraction O2(0.98)                    0.1000E-02
Mole fraction O2(1.63)                    0.1000E-02
Mole fraction H2O                         0.2000E-01
Mole fraction H                           0.1000E-02
Mole fraction H(2p)(10.2eV)               0.1000E-02
Mole fraction H(2s)(10.2eV)               0.1000E-02
 
 
Energy (eV) 	Electric field / N (Td)                                         
4.818	0.1526E-17
5.061	0.2056E-17
5.300	0.2776E-17
5.535	0.3723E-17
5.766	0.4926E-17
5.993	0.6413E-17
6.218	0.8206E-17
6.441	0.1032E-16
6.665	0.1277E-16
6.889	0.1556E-16
7.116	0.1870E-16
7.347	0.2219E-16
7.584	0.2602E-16
7.830	0.3020E-16
8.085	0.3473E-16
8.354	0.3960E-16
8.639	0.4481E-16
8.943	0.5036E-16
9.271	0.5626E-16
9.626	0.6249E-16
10.01	0.6905E-16
10.44	0.7592E-16
10.92	0.8307E-16
11.44	0.9046E-16
12.03	0.9802E-16
12.69	0.1057E-15
13.44	0.1133E-15
14.29	0.1208E-15
15.26	0.1280E-15
16.36	0.1348E-15
17.63	0.1409E-15
19.07	0.1461E-15
20.73	0.1504E-15
22.63	0.1535E-15
24.80	0.1553E-15
27.30	0.1557E-15
30.17	0.1546E-15
33.46	0.1521E-15
37.25	0.1482E-15
41.64	0.1431E-15
46.72	0.1367E-15
52.66	0.1294E-15
59.65	0.1213E-15
67.94	0.1126E-15
77.84	0.1035E-15
 
 
C8    Ar    Excitation    13.23 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.1395E-01	0.000
0.1578E-01	0.000
0.1809E-01	0.000
0.2082E-01	0.000
0.2439E-01	0.000
0.3194E-01	0.000
0.3891E-01	0.000
0.4427E-01	0.000
0.5063E-01	0.000
0.5819E-01	0.000
0.6721E-01	0.000
0.7917E-01	0.000
0.9221E-01	0.000
0.1076	0.000
0.1275	0.000
0.1529	0.000
0.1832	0.000
0.2196	0.000
0.2622	0.000
0.3107	0.000
0.3616	0.000
0.4142	0.000
0.4667	0.000
0.5185	0.000
0.5681	0.000
0.6157	0.000
0.6617	0.000
0.7071	0.000
0.7515	0.000
0.7963	0.000
0.8422	0.000
0.8905	0.000
0.9417	0.000
0.9970	0.000
1.620	0.1335E-18
1.664	0.1426E-18
1.716	0.1543E-18
1.775	0.1691E-18
1.843	0.1876E-18
1.922	0.2101E-18
2.011	0.2369E-18
2.111	0.2682E-18
2.224	0.3039E-18
2.348	0.3435E-18
2.486	0.3867E-18
2.631	0.4312E-18
2.796	0.4791E-18
2.976	0.5288E-18
3.171	0.5813E-18
3.381	0.6398E-18
3.603	0.7121E-18
3.837	0.8124E-18
4.078	0.9627E-18
4.324	0.1194E-17
4.571	0.1543E-17
4.818	0.2055E-17
5.061	0.2771E-17
5.300	0.3736E-17
5.535	0.4987E-17
5.766	0.6558E-17
5.993	0.8473E-17
6.218	0.1075E-16
6.441	0.1340E-16
6.665	0.1644E-16
6.889	0.1987E-16
7.116	0.2368E-16
7.347	0.2790E-16
7.584	0.3252E-16
7.830	0.3755E-16
8.085	0.4302E-16
8.354	0.4894E-16
8.639	0.5536E-16
8.943	0.6230E-16
9.271	0.6982E-16
9.626	0.7795E-16
10.01	0.8676E-16
10.44	0.9632E-16
10.92	0.1067E-15
11.44	0.1178E-15
12.03	0.1299E-15
12.69	0.1428E-15
13.44	0.1566E-15
14.29	0.1714E-15
15.26	0.1870E-15
16.36	0.2034E-15
17.63	0.2205E-15
19.07	0.2382E-15
20.73	0.2563E-15
22.63	0.2745E-15
24.80	0.2926E-15
27.30	0.3104E-15
30.17	0.3277E-15
33.46	0.3441E-15
37.25	0.3595E-15
41.64	0.3735E-15
46.72	0.3859E-15
52.66	0.3967E-15
59.65	0.4057E-15
67.94	0.4126E-15
77.84	0.4176E-15
 
 
C9    Ar    Excitation    13.28 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.1395E-01	0.000
0.1578E-01	0.000
0.1809E-01	0.000
0.2082E-01	0.000
0.2439E-01	0.000
0.3194E-01	0.000
0.3891E-01	0.000
0.4427E-01	0.000
0.5063E-01	0.000
0.5819E-01	0.000
0.6721E-01	0.000
0.7917E-01	0.000
0.9221E-01	0.000
0.1076	0.000
0.1275	0.000
0.1529	0.000
0.1832	0.000
0.2196	0.000
0.2622	0.000
0.3107	0.000
0.3616	0.000
0.4142	0.000
0.4667	0.000
0.5185	0.000
0.5681	0.000
0.6157	0.000
0.6617	0.000
0.7071	0.000
0.7515	0.000
0.7963	0.000
0.8422	0.000
0.8905	0.000
0.9417	0.000
0.9970	0.000
1.620	0.3482E-19
1.664	0.3666E-19
1.716	0.3914E-19
1.775	0.4242E-19
1.843	0.4666E-19
1.922	0.5202E-19
2.011	0.5865E-19
2.111	0.6666E-19
2.224	0.7611E-19
2.348	0.8701E-19
2.486	0.9931E-19
2.631	0.1125E-18
2.796	0.1272E-18
2.976	0.1430E-18
3.171	0.1599E-18
3.381	0.1786E-18
3.603	0.2006E-18
3.837	0.2293E-18
4.078	0.2702E-18
4.324	0.3315E-18
4.571	0.4240E-18
4.818	0.5614E-18
5.061	0.7580E-18
5.300	0.1030E-17
5.535	0.1393E-17
5.766	0.1861E-17
5.993	0.2447E-17
6.218	0.3163E-17
6.441	0.4016E-17
6.665	0.5012E-17
6.889	0.6156E-17
7.116	0.7448E-17
7.347	0.8890E-17
7.584	0.1048E-16
7.830	0.1222E-16
8.085	0.1411E-16
8.354	0.1615E-16
8.639	0.1834E-16
8.943	0.2069E-16
9.271	0.2320E-16
9.626	0.2586E-16
10.01	0.2869E-16
10.44	0.3169E-16
10.92	0.3486E-16
11.44	0.3817E-16
12.03	0.4163E-16
12.69	0.4521E-16
13.44	0.4887E-16
14.29	0.5259E-16
15.26	0.5630E-16
16.36	0.5996E-16
17.63	0.6348E-16
19.07	0.6680E-16
20.73	0.6984E-16
22.63	0.7250E-16
24.80	0.7473E-16
27.30	0.7645E-16
30.17	0.7761E-16
33.46	0.7815E-16
37.25	0.7806E-16
41.64	0.7733E-16
46.72	0.7597E-16
52.66	0.7400E-16
59.65	0.7146E-16
67.94	0.6841E-16
77.84	0.6491E-16
 
 
C10   Ar    Excitation    13.30 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.1395E-01	0.000
0.1578E-01	0.000
0.1809E-01	0.000
0.2082E-01	0.000
0.2439E-01	0.000
0.3194E-01	0.000
0.3891E-01	0.000
0.4427E-01	0.000
0.5063E-01	0.000
0.5819E-01	0.000
0.6721E-01	0.000
0.7917E-01	0.000
0.9221E-01	0.000
0.1076	0.000
0.1275	0.000
0.1529	0.000
0.1832	0.000
0.2196	0.000
0.2622	0.000
0.3107	0.000
0.3616	0.000
0.4142	0.000
0.4667	0.000
0.5185	0.000
0.5681	0.000
0.6157	0.000
0.6617	0.000
0.7071	0.000
0.7515	0.000
0.7963	0.000
0.8422	0.000
0.8905	0.000
0.9417	0.000
0.9970	0.000
1.620	0.1241E-18
1.664	0.1330E-18
1.716	0.1445E-18
1.775	0.1592E-18
1.843	0.1776E-18
1.922	0.2001E-18
2.011	0.2271E-18
2.111	0.2587E-18
2.224	0.2947E-18
2.348	0.3347E-18
2.486	0.3781E-18
2.631	0.4228E-18
2.796	0.4705E-18
2.976	0.5197E-18
3.171	0.5710E-18
3.381	0.6277E-18
3.603	0.6971E-18
3.837	0.7934E-18
4.078	0.9386E-18
4.324	0.1163E-17
4.571	0.1505E-17
4.818	0.2008E-17
5.061	0.2714E-17
5.300	0.3664E-17
5.535	0.4896E-17
5.766	0.6439E-17
5.993	0.8317E-17
6.218	0.1054E-16
6.441	0.1313E-16
6.665	0.1607E-16
6.889	0.1938E-16
7.116	0.2306E-16
7.347	0.2711E-16
7.584	0.3152E-16
7.830	0.3632E-16
8.085	0.4152E-16
8.354	0.4713E-16
8.639	0.5319E-16
8.943	0.5973E-16
9.271	0.6681E-16
9.626	0.7445E-16
10.01	0.8273E-16
10.44	0.9170E-16
10.92	0.1014E-15
11.44	0.1119E-15
12.03	0.1233E-15
12.69	0.1355E-15
13.44	0.1486E-15
14.29	0.1626E-15
15.26	0.1776E-15
16.36	0.1934E-15
17.63	0.2099E-15
19.07	0.2271E-15
20.73	0.2448E-15
22.63	0.2629E-15
24.80	0.2810E-15
27.30	0.2991E-15
30.17	0.3167E-15
33.46	0.3338E-15
37.25	0.3499E-15
41.64	0.3649E-15
46.72	0.3786E-15
52.66	0.3906E-15
59.65	0.4010E-15
67.94	0.4095E-15
77.84	0.4159E-15
 
 
C11   Ar    Excitation    13.40 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.1395E-01	0.000
0.1578E-01	0.000
0.1809E-01	0.000
0.2082E-01	0.000
0.2439E-01	0.000
0.3194E-01	0.000
0.3891E-01	0.000
0.4427E-01	0.000
0.5063E-01	0.000
0.5819E-01	0.000
0.6721E-01	0.000
0.7917E-01	0.000
0.9221E-01	0.000
0.1076	0.000
0.1275	0.000
0.1529	0.000
0.1832	0.000
0.2196	0.000
0.2622	0.000
0.3107	0.000
0.3616	0.000
0.4142	0.000
0.4667	0.000
0.5185	0.000
0.5681	0.000
0.6157	0.000
0.6617	0.000
0.7071	0.000
0.7515	0.000
0.7963	0.000
0.8422	0.000
0.8905	0.000
0.9417	0.000
0.9970	0.000
1.620	0.3587E-19
1.664	0.3802E-19
1.716	0.4087E-19
1.775	0.4455E-19
1.843	0.4924E-19
1.922	0.5506E-19
2.011	0.6213E-19
2.111	0.7052E-19
2.224	0.8026E-19
2.348	0.9130E-19
2.486	0.1035E-18
2.631	0.1164E-18
2.796	0.1305E-18
2.976	0.1454E-18
3.171	0.1613E-18
3.381	0.1788E-18
3.603	0.2000E-18
3.837	0.2284E-18
4.078	0.2699E-18
4.324	0.3328E-18
4.571	0.4279E-18
4.818	0.5683E-18
5.061	0.7671E-18
5.300	0.1038E-17
5.535	0.1396E-17
5.766	0.1852E-17
5.993	0.2417E-17
6.218	0.3099E-17
6.441	0.3905E-17
6.665	0.4841E-17
6.889	0.5909E-17
7.116	0.7111E-17
7.347	0.8450E-17
7.584	0.9926E-17
7.830	0.1154E-16
8.085	0.1330E-16
8.354	0.1520E-16
8.639	0.1724E-16
8.943	0.1945E-16
9.271	0.2182E-16
9.626	0.2435E-16
10.01	0.2708E-16
10.44	0.3000E-16
10.92	0.3312E-16
11.44	0.3646E-16
12.03	0.4002E-16
12.69	0.4381E-16
13.44	0.4783E-16
14.29	0.5208E-16
15.26	0.5656E-16
16.36	0.6127E-16
17.63	0.6618E-16
19.07	0.7129E-16
20.73	0.7659E-16
22.63	0.8203E-16
24.80	0.8762E-16
27.30	0.9333E-16
30.17	0.9913E-16
33.46	0.1050E-15
37.25	0.1109E-15
41.64	0.1169E-15
46.72	0.1228E-15
52.66	0.1287E-15
59.65	0.1345E-15
67.94	0.1402E-15
77.84	0.1456E-15
 
 
C12   Ar    Excitation    13.40 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.1395E-01	0.000
0.1578E-01	0.000
0.1809E-01	0.000
0.2082E-01	0.000
0.2439E-01	0.000
0.3194E-01	0.000
0.3891E-01	0.000
0.4427E-01	0.000
0.5063E-01	0.000
0.5819E-01	0.000
0.6721E-01	0.000
0.7917E-01	0.000
0.9221E-01	0.000
0.1076	0.000
0.1275	0.000
0.1529	0.000
0.1832	0.000
0.2196	0.000
0.2622	0.000
0.3107	0.000
0.3616	0.000
0.4142	0.000
0.4667	0.000
0.5185	0.000
0.5681	0.000
0.6157	0.000
0.6617	0.000
0.7071	0.000
0.7515	0.000
0.7963	0.000
0.8422	0.000
0.8905	0.000
0.9417	0.000
0.9970	0.000
1.620	0.2021E-19
1.664	0.2083E-19
1.716	0.2173E-19
1.775	0.2299E-19
1.843	0.2468E-19
1.922	0.2691E-19
2.011	0.2976E-19
2.111	0.3333E-19
2.224	0.3769E-19
2.348	0.4290E-19
2.486	0.4902E-19
2.631	0.5581E-19
2.796	0.6375E-19
2.976	0.7265E-19
3.171	0.8257E-19
3.381	0.9376E-19
3.603	0.1069E-18
3.837	0.1234E-18
4.078	0.1457E-18
4.324	0.1777E-18
4.571	0.2251E-18
4.818	0.2953E-18
5.061	0.3969E-18
5.300	0.5406E-18
5.535	0.7379E-18
5.766	0.1001E-17
5.993	0.1343E-17
6.218	0.1777E-17
6.441	0.2314E-17
6.665	0.2967E-17
6.889	0.3746E-17
7.116	0.4660E-17
7.347	0.5718E-17
7.584	0.6927E-17
7.830	0.8294E-17
8.085	0.9827E-17
8.354	0.1153E-16
8.639	0.1342E-16
8.943	0.1549E-16
9.271	0.1776E-16
9.626	0.2023E-16
10.01	0.2291E-16
10.44	0.2580E-16
10.92	0.2892E-16
11.44	0.3224E-16
12.03	0.3577E-16
12.69	0.3950E-16
13.44	0.4338E-16
14.29	0.4739E-16
15.26	0.5148E-16
16.36	0.5558E-16
17.63	0.5963E-16
19.07	0.6353E-16
20.73	0.6721E-16
22.63	0.7056E-16
24.80	0.7349E-16
27.30	0.7592E-16
30.17	0.7777E-16
33.46	0.7899E-16
37.25	0.7952E-16
41.64	0.7935E-16
46.72	0.7848E-16
52.66	0.7691E-16
59.65	0.7470E-16
67.94	0.7187E-16
77.84	0.6851E-16
 
 
C13   Ar    Excitation    13.42 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.1395E-01	0.000
0.1578E-01	0.000
0.1809E-01	0.000
0.2082E-01	0.000
0.2439E-01	0.000
0.3194E-01	0.000
0.3891E-01	0.000
0.4427E-01	0.000
0.5063E-01	0.000
0.5819E-01	0.000
0.6721E-01	0.000
0.7917E-01	0.000
0.9221E-01	0.000
0.1076	0.000
0.1275	0.000
0.1529	0.000
0.1832	0.000
0.2196	0.000
0.2622	0.000
0.3107	0.000
0.3616	0.000
0.4142	0.000
0.4667	0.000
0.5185	0.000
0.5681	0.000
0.6157	0.000
0.6617	0.000
0.7071	0.000
0.7515	0.000
0.7963	0.000
0.8422	0.000
0.8905	0.000
0.9417	0.000
0.9970	0.000
1.620	0.2131E-19
1.664	0.2180E-19
1.716	0.2257E-19
1.775	0.2368E-19
1.843	0.2525E-19
1.922	0.2739E-19
2.011	0.3022E-19
2.111	0.3386E-19
2.224	0.3844E-19
2.348	0.4407E-19
2.486	0.5081E-19
2.631	0.5843E-19
2.796	0.6750E-19
2.976	0.7777E-19
3.171	0.8924E-19
3.381	0.1021E-18
3.603	0.1169E-18
3.837	0.1349E-18
4.078	0.1588E-18
4.324	0.1925E-18
4.571	0.2424E-18
4.818	0.3170E-18
5.061	0.4264E-18
5.300	0.5832E-18
5.535	0.8013E-18
5.766	0.1096E-17
5.993	0.1481E-17
6.218	0.1974E-17
6.441	0.2588E-17
6.665	0.3339E-17
6.889	0.4242E-17
7.116	0.5310E-17
7.347	0.6560E-17
7.584	0.8008E-17
7.830	0.9671E-17
8.085	0.1157E-16
8.354	0.1374E-16
8.639	0.1619E-16
8.943	0.1897E-16
9.271	0.2210E-16
9.626	0.2564E-16
10.01	0.2964E-16
10.44	0.3414E-16
10.92	0.3921E-16
11.44	0.4490E-16
12.03	0.5129E-16
12.69	0.5844E-16
13.44	0.6642E-16
14.29	0.7530E-16
15.26	0.8513E-16
16.36	0.9595E-16
17.63	0.1078E-15
19.07	0.1206E-15
20.73	0.1344E-15
22.63	0.1491E-15
24.80	0.1646E-15
27.30	0.1807E-15
30.17	0.1973E-15
33.46	0.2140E-15
37.25	0.2307E-15
41.64	0.2471E-15
46.72	0.2629E-15
52.66	0.2778E-15
59.65	0.2916E-15
67.94	0.3041E-15
77.84	0.3149E-15
 
 
C14   Ar    Excitation    13.44 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.1395E-01	0.000
0.1578E-01	0.000
0.1809E-01	0.000
0.2082E-01	0.000
0.2439E-01	0.000
0.3194E-01	0.000
0.3891E-01	0.000
0.4427E-01	0.000
0.5063E-01	0.000
0.5819E-01	0.000
0.6721E-01	0.000
0.7917E-01	0.000
0.9221E-01	0.000
0.1076	0.000
0.1275	0.000
0.1529	0.000
0.1832	0.000
0.2196	0.000
0.2622	0.000
0.3107	0.000
0.3616	0.000
0.4142	0.000
0.4667	0.000
0.5185	0.000
0.5681	0.000
0.6157	0.000
0.6617	0.000
0.7071	0.000
0.7515	0.000
0.7963	0.000
0.8422	0.000
0.8905	0.000
0.9417	0.000
0.9970	0.000
1.620	0.5061E-19
1.664	0.5394E-19
1.716	0.5836E-19
1.775	0.6410E-19
1.843	0.7139E-19
1.922	0.8046E-19
2.011	0.9148E-19
2.111	0.1046E-18
2.224	0.1197E-18
2.348	0.1367E-18
2.486	0.1555E-18
2.631	0.1751E-18
2.796	0.1963E-18
2.976	0.2184E-18
3.171	0.2416E-18
3.381	0.2670E-18
3.603	0.2974E-18
3.837	0.3384E-18
4.078	0.3990E-18
4.324	0.4920E-18
4.571	0.6339E-18
4.818	0.8443E-18
5.061	0.1142E-17
5.300	0.1548E-17
5.535	0.2079E-17
5.766	0.2752E-17
5.993	0.3577E-17
6.218	0.4562E-17
6.441	0.5711E-17
6.665	0.7026E-17
6.889	0.8506E-17
7.116	0.1015E-16
7.347	0.1194E-16
7.584	0.1389E-16
7.830	0.1598E-16
8.085	0.1822E-16
8.354	0.2059E-16
8.639	0.2309E-16
8.943	0.2573E-16
9.271	0.2850E-16
9.626	0.3140E-16
10.01	0.3442E-16
10.44	0.3757E-16
10.92	0.4082E-16
11.44	0.4416E-16
12.03	0.4758E-16
12.69	0.5103E-16
13.44	0.5447E-16
14.29	0.5786E-16
15.26	0.6113E-16
16.36	0.6422E-16
17.63	0.6707E-16
19.07	0.6959E-16
20.73	0.7171E-16
22.63	0.7336E-16
24.80	0.7449E-16
27.30	0.7505E-16
30.17	0.7502E-16
33.46	0.7439E-16
37.25	0.7315E-16
41.64	0.7134E-16
46.72	0.6901E-16
52.66	0.6618E-16
59.65	0.6294E-16
67.94	0.5935E-16
77.84	0.5549E-16
 
 
C15   Ar    Excitation    13.59 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.1395E-01	0.000
0.1578E-01	0.000
0.1809E-01	0.000
0.2082E-01	0.000
0.2439E-01	0.000
0.3194E-01	0.000
0.3891E-01	0.000
0.4427E-01	0.000
0.5063E-01	0.000
0.5819E-01	0.000
0.6721E-01	0.000
0.7917E-01	0.000
0.9221E-01	0.000
0.1076	0.000
0.1275	0.000
0.1529	0.000
0.1832	0.000
0.2196	0.000
0.2622	0.000
0.3107	0.000
0.3616	0.000
0.4142	0.000
0.4667	0.000
0.5185	0.000
0.5681	0.000
0.6157	0.000
0.6617	0.000
0.7071	0.000
0.7515	0.000
0.7963	0.000
0.8422	0.000
0.8905	0.000
0.9417	0.000
0.9970	0.000
1.620	0.1098E-18
1.664	0.1153E-18
1.716	0.1230E-18
1.775	0.1333E-18
1.843	0.1468E-18
1.922	0.1640E-18
2.011	0.1854E-18
2.111	0.2116E-18
2.224	0.2426E-18
2.348	0.2786E-18
2.486	0.3193E-18
2.631	0.3629E-18
2.796	0.4116E-18
2.976	0.4638E-18
3.171	0.5196E-18
3.381	0.5806E-18
3.603	0.6521E-18
3.837	0.7442E-18
4.078	0.8751E-18
4.324	0.1071E-17
4.571	0.1369E-17
4.818	0.1814E-17
5.061	0.2453E-17
5.300	0.3339E-17
5.535	0.4525E-17
5.766	0.6060E-17
5.993	0.7985E-17
6.218	0.1034E-16
6.441	0.1315E-16
6.665	0.1643E-16
6.889	0.2022E-16
7.116	0.2450E-16
7.347	0.2930E-16
7.584	0.3462E-16
7.830	0.4047E-16
8.085	0.4686E-16
8.354	0.5382E-16
8.639	0.6135E-16
8.943	0.6952E-16
9.271	0.7836E-16
9.626	0.8792E-16
10.01	0.9829E-16
10.44	0.1096E-15
10.92	0.1218E-15
11.44	0.1350E-15
12.03	0.1494E-15
12.69	0.1651E-15
13.44	0.1820E-15
14.29	0.2003E-15
15.26	0.2201E-15
16.36	0.2414E-15
17.63	0.2642E-15
19.07	0.2885E-15
20.73	0.3142E-15
22.63	0.3414E-15
24.80	0.3699E-15
27.30	0.3996E-15
30.17	0.4303E-15
33.46	0.4618E-15
37.25	0.4939E-15
41.64	0.5264E-15
46.72	0.5591E-15
52.66	0.5916E-15
59.65	0.6236E-15
67.94	0.6547E-15
77.84	0.6845E-15
 
 
C16   Ar    Ionization    15.76 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.1395E-01	0.000
0.1578E-01	0.000
0.1809E-01	0.000
0.2082E-01	0.000
0.2439E-01	0.000
0.3194E-01	0.000
0.3891E-01	0.000
0.4427E-01	0.000
0.5063E-01	0.000
0.5819E-01	0.000
0.6721E-01	0.000
0.7917E-01	0.000
0.9221E-01	0.000
0.1076	0.000
0.1275	0.000
0.1529	0.000
0.1832	0.000
0.2196	0.000
0.2622	0.000
0.3107	0.000
0.3616	0.000
0.4142	0.000
0.4667	0.000
0.5185	0.000
0.5681	0.000
0.6157	0.000
0.6617	0.000
0.7071	0.000
0.7515	0.000
0.7963	0.000
0.8422	0.000
0.8905	0.000
0.9417	0.000
0.9970	0.000
1.620	0.5979E-18
1.664	0.5888E-18
1.716	0.5799E-18
1.775	0.5714E-18
1.843	0.5641E-18
1.922	0.5590E-18
2.011	0.5580E-18
2.111	0.5638E-18
2.224	0.5800E-18
2.348	0.6113E-18
2.486	0.6641E-18
2.631	0.7411E-18
2.796	0.8584E-18
2.976	0.1021E-17
3.171	0.1237E-17
3.381	0.1512E-17
3.603	0.1852E-17
3.837	0.2263E-17
4.078	0.2758E-17
4.324	0.3367E-17
4.571	0.4155E-17
4.818	0.5248E-17
5.061	0.6845E-17
5.300	0.9272E-17
5.535	0.1299E-16
5.766	0.1866E-16
5.993	0.2711E-16
6.218	0.3942E-16
6.441	0.5695E-16
6.665	0.8130E-16
6.889	0.1144E-15
7.116	0.1585E-15
7.347	0.2164E-15
7.584	0.2910E-15
7.830	0.3860E-15
8.085	0.5057E-15
8.354	0.6550E-15
8.639	0.8395E-15
8.943	0.1066E-14
9.271	0.1343E-14
9.626	0.1680E-14
10.01	0.2087E-14
10.44	0.2579E-14
10.92	0.3170E-14
11.44	0.3878E-14
12.03	0.4725E-14
12.69	0.5734E-14
13.44	0.6931E-14
14.29	0.8346E-14
15.26	0.1001E-13
16.36	0.1196E-13
17.63	0.1422E-13
19.07	0.1684E-13
20.73	0.1983E-13
22.63	0.2323E-13
24.80	0.2706E-13
27.30	0.3134E-13
30.17	0.3606E-13
33.46	0.4124E-13
37.25	0.4685E-13
41.64	0.5289E-13
46.72	0.5931E-13
52.66	0.6606E-13
59.65	0.7311E-13
67.94	0.8035E-13
77.84	0.8771E-13
 
 
C17   Ar(1s2)    De-excitation    11.83 eV                      
Energy (eV)	Rate coefficient (m3/s)
0.1395E-01	0.2402E-14
0.1578E-01	0.2532E-14
0.1809E-01	0.2727E-14
0.2082E-01	0.2845E-14
0.2439E-01	0.2983E-14
0.3194E-01	0.3193E-14
0.3891E-01	0.3325E-14
0.4427E-01	0.3322E-14
0.5063E-01	0.3298E-14
0.5819E-01	0.3253E-14
0.6721E-01	0.3188E-14
0.7917E-01	0.3113E-14
0.9221E-01	0.3007E-14
0.1076	0.2954E-14
0.1275	0.2817E-14
0.1529	0.2685E-14
0.1832	0.2516E-14
0.2196	0.2395E-14
0.2622	0.2286E-14
0.3107	0.2192E-14
0.3616	0.2117E-14
0.4142	0.2059E-14
0.4667	0.2016E-14
0.5185	0.1987E-14
0.5681	0.1969E-14
0.6157	0.1959E-14
0.6617	0.1956E-14
0.7071	0.1958E-14
0.7515	0.1965E-14
0.7963	0.1975E-14
0.8422	0.1989E-14
0.8905	0.2005E-14
0.9417	0.2025E-14
0.9970	0.2049E-14
1.620	0.2275E-14
1.664	0.2298E-14
1.716	0.2324E-14
1.775	0.2355E-14
1.843	0.2391E-14
1.922	0.2431E-14
2.011	0.2477E-14
2.111	0.2528E-14
2.224	0.2584E-14
2.348	0.2645E-14
2.486	0.2711E-14
2.631	0.2777E-14
2.796	0.2849E-14
2.976	0.2924E-14
3.171	0.3000E-14
3.381	0.3077E-14
3.603	0.3155E-14
3.837	0.3231E-14
4.078	0.3306E-14
4.324	0.3377E-14
4.571	0.3446E-14
4.818	0.3511E-14
5.061	0.3573E-14
5.300	0.3631E-14
5.535	0.3686E-14
5.766	0.3738E-14
5.993	0.3788E-14
6.218	0.3837E-14
6.441	0.3884E-14
6.665	0.3930E-14
6.889	0.3976E-14
7.116	0.4022E-14
7.347	0.4068E-14
7.584	0.4116E-14
7.830	0.4164E-14
8.085	0.4215E-14
8.354	0.4269E-14
8.639	0.4325E-14
8.943	0.4385E-14
9.271	0.4449E-14
9.626	0.4518E-14
10.01	0.4593E-14
10.44	0.4674E-14
10.92	0.4764E-14
11.44	0.4862E-14
12.03	0.4970E-14
12.69	0.5089E-14
13.44	0.5222E-14
14.29	0.5368E-14
15.26	0.5531E-14
16.36	0.5710E-14
17.63	0.5908E-14
19.07	0.6126E-14
20.73	0.6364E-14
22.63	0.6623E-14
24.80	0.6903E-14
27.30	0.7204E-14
30.17	0.7524E-14
33.46	0.7861E-14
37.25	0.8213E-14
41.64	0.8579E-14
46.72	0.8954E-14
52.66	0.9335E-14
59.65	0.9717E-14
67.94	0.1010E-13
77.84	0.1047E-13
 
 
C18   Ar(1s3)    De-excitation    11.72 eV                      
Energy (eV)	Rate coefficient (m3/s)
0.1395E-01	0.1053E-14
0.1578E-01	0.1081E-14
0.1809E-01	0.1137E-14
0.2082E-01	0.1153E-14
0.2439E-01	0.1174E-14
0.3194E-01	0.1186E-14
0.3891E-01	0.1180E-14
0.4427E-01	0.1152E-14
0.5063E-01	0.1116E-14
0.5819E-01	0.1073E-14
0.6721E-01	0.1024E-14
0.7917E-01	0.9669E-15
0.9221E-01	0.9084E-15
0.1076	0.8690E-15
0.1275	0.8034E-15
0.1529	0.7261E-15
0.1832	0.6674E-15
0.2196	0.6126E-15
0.2622	0.5631E-15
0.3107	0.5181E-15
0.3616	0.4814E-15
0.4142	0.4510E-15
0.4667	0.4263E-15
0.5185	0.4061E-15
0.5681	0.3903E-15
0.6157	0.3777E-15
0.6617	0.3676E-15
