23.460035	0.18195125
25.456337	0.32779503
26.889954	0.48850256
29.166601	0.6195861
31.162905	0.76542985
36.00053	1.0421503
40.537884	1.187063
42.81254	1.3034897
44.794888	1.3467358
48.194912	1.4334351
51.310604	1.505581
54.4263	1.5777271
56.971333	1.6061095
60.64772	1.6487349
66.86316	1.6757724
72.515915	1.7176737
76.47464	1.7601956
80.14305	1.7441938
84.095795	1.7427454
88.33088	1.7411934
90.869934	1.7256055
97.926414	1.7083622
108.36099	1.6165934
117.39185	1.5839691

