4.535359	0.13025585
4.5931554	0.5553031
4.635008	0.8630959
4.69679	1.3174567
5.0468903	1.8156846
5.396991	2.3139124
6.329705	2.9438443
5.812859	3.2958145
5.001716	3.5599473
6.184882	3.955267
6.2227488	4.233746
5.9782767	4.512329
6.578828	4.775944
6.3363485	5.069184
6.944872	5.3914266
7.2730494	5.72843
7.591262	5.9921484
7.9134603	6.285181
8.24961	6.6808114
8.565829	6.9298735
8.601703	7.193696
8.925895	7.501385
8.961768	7.765208
9.264037	1.5839691
9.860602	8.145974
10.166857	8.321753
10.759437	8.52674
11.340057	8.643788
11.9147005	8.716866
12.767696	8.760525
14.75204	8.818428
17.29309	8.817497
18.678875	8.626441
19.507956	8.49422
20.905699	8.391105
22.301449	8.273333
24.267857	8.199325
25.943953	8.0667925
27.912354	8.0074415
29.6024	7.977507
31.5708	7.9181557
33.5392	7.858804
35.505608	7.784796
37.18968	7.7108912
38.02075	7.5933266
40.82022	7.4164104
42.78065	7.2984314
46.705494	7.091788
48.944275	6.944392
51.749725	6.8114467
54.553185	6.663844
58.199673	6.486617
61.28946	6.3682246
63.814564	6.250039
